Catalog Number - USNM,Kind of Object,Special Collections,Specimen Count,Identification,Other Identifications,Name Hierarchy,Type Status,Type Citations,Order,Family,Subfamily,Date Collected,Ocean,Sea/Gulf,Archipelago,Island Grouping,Island Name,Continent,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Collector(s),Field Number(s),Other Numbers (Type : Value),Vessel,Cruise,Station,Expedition,Collection Method,Depth (m),Source of Sample,Preparation Details (Preparation:Location:Count),Measurements,Notes,Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
227327,Specimen/Lot,,1,Eviota melasma Lachner & Karnella,,Eviota melasma Lachner & Karnella : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,333189,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/38ec61705-36e5-428e-bad5-21ca7c0a65f2
231529,Specimen/Lot,,1,Eviota pellucida Larson,,Eviota pellucida Larson : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,333189,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3698dcde1-cc53-4ac6-bc42-45bf675ccd5d
268321,Specimen/Lot,,5,Fowleria aurita,,Fowleria aurita : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,Apogoninae,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,Id.'d by t.h. fraser july/2002.,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3f3843087-b06c-4c44-bf3d-507d61479261
268158,Specimen/Lot,,3,Fowleria vaiulae,Foa vaiulae; Foa,Fowleria vaiulae : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,Apogoninae,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3c440e29d-1c40-4ca3-9984-69b3a37c9f22
261643,Specimen/Lot,,1,Gnatholepis,,Gnatholepis : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobionellinae,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/39ddb2c04-59ee-4ed4-b723-ebd6a69711bc
232450,Specimen/Lot,,1,Labroides dimidiatus,,Labroides dimidiatus : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3925db9e4-78a4-4e01-bcf0-6bf07cac0b77
263305,Specimen/Lot,,4,Meiacanthus atrodorsalis,,Meiacanthus atrodorsalis : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Blenniinae,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/349220212-7c30-4cd7-9c7d-2547dd0ac8fd
RAD 120869,Image,Radiograph Collection,1,Meiacanthus atrodorsalis,,Meiacanthus atrodorsalis : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Blenniinae,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,Catalog Number : USNM 263305,,,,Sp-79,Rotenone,0 to 21,,Polyester:MSC:1,,,2077093,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/33788af21-4111-41a5-a4c9-b839f266ab32
268259,Specimen/Lot,,3,Nectamia savayensis,Apogon savayensis,Nectamia savayensis : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,Apogoninae,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/34fe8e524-0d7e-475d-acd3-5eff6c2c3a15
267782,Specimen/Lot,,75,Ostorhinchus fleurieu,Apogon fleurieu,Ostorhinchus fleurieu : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/302cfdae0-3bb9-4e0a-8a45-a9b339bbbef3
268131,Specimen/Lot,,24,Ostorhinchus nigrofasciatus,Apogon nigrofasciatus,Ostorhinchus nigrofasciatus : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3eebcabea-016a-48b0-8a5f-6436b3143dc2
273785,Specimen/Lot,,2,Parapercis tetracantha,,Parapercis tetracantha : Pinguipedidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pinguipedidae,,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/35b07d2d2-9ae4-497f-ae2a-993c6b5d4519
273777,Specimen/Lot,,116,Parapriacanthus guentheri,,Parapriacanthus guentheri : Pempheridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pempheridae,,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/37b88adcc-83a2-462b-95fb-69ceecf93984
267488,Specimen/Lot,,1,Parupeneus multifasciatus,Pseudupeneus atrocingulatus,Parupeneus multifasciatus : Mullidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Mullidae,,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/346b85b4f-2d26-41af-82a2-1071d03d29ab
293012,Specimen/Lot,,3,Plagiotremus rhinorhynchos,,Plagiotremus rhinorhynchos : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Blenniinae,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,333189,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3c391fa60-55b1-4614-a0f2-748c1b0eed15
264928,Specimen/Lot,,1,Pleurosicya micheli,,Pleurosicya micheli : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3483dddba-3aba-4c20-b65a-d9eb21482262
273861,Specimen/Lot,,1,Pomacanthus imperator,,Pomacanthus imperator : Pomacanthidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacanthidae,,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3c7370711-2542-4cd4-8894-f0d880fa16b7
261972,Specimen/Lot,,1,Priolepis pallidicincta Winterbottom & Burridge,,Priolepis pallidicincta Winterbottom & Burridge : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,15.5 mm,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/31f4fa9da-659b-4aa4-9289-1862c3806acb
268333,Specimen/Lot,,1,Pseudamia hayashii Randall et al.,,Pseudamia hayashii Randall et al. : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,Pseudaminae,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,Glycerin with Bone and Cartilage Stain::1,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/35716fa4b-1446-4837-903a-23aa28a3b791
232434,Specimen/Lot,,1,Pseudojuloides cerasinus,,Pseudojuloides cerasinus : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3f6e3c761-f139-4446-993a-a1c4bbc071ee
384707,Specimen/Lot,,2,Scorpaenodes,,Scorpaenodes : Scorpaenidae : Scorpaeniformes : Actinopterygii : Chordata,,,Scorpaeniformes,Scorpaenidae,Scorpaeninae,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,Inv. No. 80-2020,,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/32dbd21a5-775b-4e28-bd28-1447a136084a
266151,Specimen/Lot,,1,Scorpaenopsis brevifrons Eschmeyer & Randall,,Scorpaenopsis brevifrons Eschmeyer & Randall : Scorpaenidae : Scorpaeniformes : Actinopterygii : Chordata,,,Scorpaeniformes,Scorpaenidae,Scorpaeninae,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3f5d73691-bea8-4211-bce8-16e8f742016e
384767,Specimen/Lot,,1,Sebastapistes strongia,,Sebastapistes strongia : Scorpaenidae : Scorpaeniformes : Actinopterygii : Chordata,,,Scorpaeniformes,Scorpaenidae,Scorpaeninae,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,Inv. No. 80-2020,,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3a2bd4bdd-1b52-465e-8a54-d8e6f518dabc
436795,Specimen/Lot,,1,Serranidae,,Serranidae : Serranidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Serranidae,,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/390c03bae-909a-475c-b5c0-a560535f039c
436808,Specimen/Lot,,2,Serranidae,,Serranidae : Serranidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Serranidae,,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3f65ec4ab-4a01-48f9-90c8-45a571151982
437212,Specimen/Lot,,2,Serranidae,,Serranidae : Serranidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Serranidae,,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3c88bdbeb-7a32-409a-a1ae-99f6baca6384
437241,Specimen/Lot,,5,Serranidae,,Serranidae : Serranidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Serranidae,,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3f9c57a4d-7ea1-4b81-bc6e-1f37d0e08812
437222,Specimen/Lot,,7,Serranidae,,Serranidae : Serranidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Serranidae,,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/35a12ad73-d563-4b39-8ac5-ae5133a0f540
437224,Specimen/Lot,,2,Serranidae,,Serranidae : Serranidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Serranidae,,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3fd0c87d9-de0e-4984-8213-f2f56091e818
268144,Specimen/Lot,,1,Siphamia argentea,Siphamia tubulata,Siphamia argentea : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,Apogoninae,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,Id'd by g. allen 09/1999.,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3f21f3e55-fff1-466c-84bf-5d3a4064d469
426862,Specimen/Lot,,4,Synodus jaculum Russell & Cressey,,Synodus jaculum Russell & Cressey : Synodontidae : Aulopiformes : Actinopterygii : Chordata,,,Aulopiformes,Synodontidae,,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,341645,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/338ba853f-fb87-41c3-a208-e0bf858a12a1
385978,Specimen/Lot,,2,Synodus variegatus,,Synodus variegatus : Synodontidae : Aulopiformes : Actinopterygii : Chordata,,,Aulopiformes,Synodontidae,,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,341645,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3a6e3a56f-35d3-4359-b8c8-44ccacf8a5b1
264700,Specimen/Lot,,9,Trimma benjamini Winterbottom,Trimma rw # 18 Winterbottom,Trimma benjamini Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/36c063feb-0935-402f-8f83-74f40452108c
263529,Specimen/Lot,,9,Trimma macrophthalmus,,Trimma macrophthalmus : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/36e258088-bb70-4929-8e99-577bb7fac9e8
263491,Specimen/Lot,,3,Trimma stobbsi Winterbottom,Trimma rw # 23 Winterbottom,Trimma stobbsi Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3a9f0b040-5c42-49a3-a619-10fe7c21bd36
232465,Specimen/Lot,,4,Wetmorella albofasciata,,Wetmorella albofasciata : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/39a05bb0e-6a3a-492b-969c-224e1a8e5925
292556,Specimen/Lot,,1,Xenisthmus,,Xenisthmus : Xenisthmidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Xenisthmidae,,3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.",LK 79-8,,,,,Sp-79,Rotenone,0 to 21,,,,,333189,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/328aefab6-97c0-448e-899a-510648c0b073
273757,Specimen/Lot,,1,Acanthurus mata,Acanthurus bleekeri,Acanthurus mata : Acanthuridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Acanthuridae,,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/3d1a7049f-91dd-47e3-b905-7d901a093e84
273761,Specimen/Lot,,1,Acanthurus pyroferus,,Acanthurus pyroferus : Acanthuridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Acanthuridae,,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/3b88387a9-4bdb-45b9-85a4-a33ec57b5083
273975,Specimen/Lot,,5,Amphiprion clarkii,,Amphiprion clarkii : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,4 May 1979 (1979 May 04 - 0000 00 00; 07:30 - 09:00),Pacific,,,,Mindanao,,Philippines,Zamboanga del Norte,,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8617,123.408,"Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Knapp, L. W.; Alcala, L.",LK 79-9,,,,,Sp-79,,12 to 18,,,,,346491,,,,,,,,,7/28/2017 16:24,http://n2t.net/ark:/65665/38c9ad865-cd34-4125-a378-a177d0f92a34
