Catalog Number - USNM,Kind of Object,Special Collections,Specimen Count,Identification,Other Identifications,Name Hierarchy,Type Status,Type Citations,Order,Family,Subfamily,Date Collected,Ocean,Sea/Gulf,Archipelago,Island Grouping,Island Name,Continent,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Collector(s),Field Number(s),Other Numbers (Type : Value),Vessel,Cruise,Station,Expedition,Collection Method,Depth (m),Source of Sample,Preparation Details (Preparation:Location:Count),Measurements,Notes,Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
"220591","Specimen/Lot","",1,"Trachyrhamphus intermedius","","Trachyrhamphus intermedius : Syngnathidae : Syngnathiformes : Actinopterygii : Chordata","","","Syngnathiformes","Syngnathidae","Syngnathinae","5 Jun 1978 to 6 Jun 1978 (1978 Jun 05 - 1978 Jun 06; 21:55 - 00:55)","North Pacific Ocean","Visayan Sea","Philippine Archipelago","","","","Philippines","","","Philippine Islands, Visayan Sea Between Northern Negros and Masbate Island, Southwest of Caduran Point.",11.6389,123.977,"Alcala, L.; Hendler, G.; Knapp, L. W.","","","Sting Ray V","","T-9","Sp-78","80-ft Otter Trawl","80","",,,"","337100","","","","","","","","","08 Apr 2020 17:23:00","http://n2t.net/ark:/65665/3b6abeb66-a5d4-449b-89c8-47d924cee529"
"220592","Specimen/Lot","",2,"Trachyrhamphus intermedius","","Trachyrhamphus intermedius : Syngnathidae : Syngnathiformes : Actinopterygii : Chordata","","","Syngnathiformes","Syngnathidae","Syngnathinae","5 Jun 1978 (1978 Jun 05 - 0000 00 00)","North Pacific Ocean","Visayan Sea","Philippine Archipelago","Visayan Islands","Tanguingui Island","","Philippines","","","Philippine Islands, Visayan Sea between Northern Negros and Masbate Island, southeast Tanguingui Island",11.4783,123.763,"Alcala, L.; Hendler, G.; Knapp, L. W.","","","Sting Ray V","","T-4","Sp-78","80-ft Otter Trawl","0 to 69.5","",,,"","337100","","","","","","","","","08 Apr 2020 16:10:00","http://n2t.net/ark:/65665/346aaead3-a959-4ff1-b80c-73c9627c9436"
"220593","Specimen/Lot","",2,"Trachyrhamphus intermedius","","Trachyrhamphus intermedius : Syngnathidae : Syngnathiformes : Actinopterygii : Chordata","","","Syngnathiformes","Syngnathidae","Syngnathinae","6 Jun 1978 (1978 Jun 06 - 0000 00 00)","North Pacific Ocean","Visayan Sea","Philippine Archipelago","","","","Philippines","","","Philippine Islands, Visayan Sea Between Northern Negros and Masbate Island, Southwest of Caduruan Point.",11.6186,123.912,"Alcala, L.; Hendler, G.; Knapp, L. W.","","","Sting Ray V","","T-15","Sp-78","80-ft Otter Trawl","0 to 91.4","",,,"2 additional specs., same data, at gcrl.","337100","","","","","","","","","08 Apr 2020 17:38:00","http://n2t.net/ark:/65665/35098dbf7-b8a1-437a-ae91-decdbe962329"
"220594","Specimen/Lot","",1,"Trachyrhamphus intermedius","","Trachyrhamphus intermedius : Syngnathidae : Syngnathiformes : Actinopterygii : Chordata","","","Syngnathiformes","Syngnathidae","Syngnathinae","8 Jun 1978 (1978 Jun 08 - 0000 00 00; 17:25 - 20:25)","North Pacific Ocean","Visayan Sea","Philippine Archipelago","","South Gigante Island","","Philippines","","","Philippine Islands, Visayan Sea Between Northern Negros and Masbate Island, Southeast South Gigante Island.",11.5064,123.396,"Alcala, L.; Hendler, G.; Knapp, L. W.","","","Sting Ray V","","T-27","Sp-78","80-ft Otter Trawl","0 to 38.4","",,,"1 additional spec., same data, at gcrl.","337100","","","","","","","","","08 Apr 2020 18:11:00","http://n2t.net/ark:/65665/3f32691ac-feb6-408c-ac82-628ec7ae80c5"
"220596","Specimen/Lot","",1,"Trachyrhamphus intermedius","","Trachyrhamphus intermedius : Syngnathidae : Syngnathiformes : Actinopterygii : Chordata","","","Syngnathiformes","Syngnathidae","Syngnathinae","9 Jun 1978 (1978 Jun 09 - 0000 00 00)","North Pacific Ocean","Visayan Sea","Philippine Archipelago","","","","Philippines","","","Philippine Islands, Visayan Sea Between Northern Negros and Masbate Island, Southeast of Malangaban Island.",11.1867,123.242,"Alcala, L.; Hendler, G.; Knapp, L. W.","","","Sting Ray V","","T-30","Sp-78","80-ft Otter Trawl","0 to 32.9","",,,"","337100","","","","","","","","","08 Apr 2020 18:27:00","http://n2t.net/ark:/65665/3daed3286-7703-4af0-a85a-64a806571af2"
"265161","Specimen/Lot","",1,"Trichogaster trichopterus","","Trichogaster trichopterus : Osphronemidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Osphronemidae","Luciocephalinae","13 Jun 1978 (1978 Jun 13 - 0000 00 00; 09:00 - 11:00)","North Pacific Ocean","","","","","","Philippines","Negros Oriental","","Philippines: Negros Oriental, Vicinity of Dumaguete Airport & Silliman Univ. Marine Lab, Mojon Creek, Estuarine Slough Near Mouth.",9.3306,123.31,"Fehlmann, H. A.; Alcala, A. C.; Raymundo, M.; Duran, E.","SP 78-37 B","","","","","Sp-78","Derris Powder; Dip Net","0 to 1","",,,"","333189","","","","","","","","","12 Aug 2020 21:13:00","http://n2t.net/ark:/65665/332f724db-156e-45b1-aac5-a40de9a95a05"
"243907","Specimen/Lot","",2,"Trimma","Fusigobius; Coryphopterus","Trimma : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","24 May 1978 (1978 May 24 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","","Bararin Island","","Philippines","Palawan","","Philippine Island: Palawan Province, NNE Side of Bararin Island. (Cuyo Island)",10.8783,120.946,"Springer, V. G.; Smithsonian Team; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-21","","","","","Sp-78","Rotenone; Dip Net","0 to 17","",,,"","333189","","","","","","","","","11 Aug 2020 15:46:00","http://n2t.net/ark:/65665/3d4a98616-8e72-4e3d-9f36-63ae5cd20083"
"243948","Specimen/Lot","",2,"Trimma","","Trimma : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","25 May 1978 (1978 May 25 - 0000 00 00; 10:30 - 11:40)","North Pacific Ocean","","Philippine Archipelago","","Tagauayan Island","","Philippines","Palawan","","Philippine Island: Palawan Province, Tagauayan Island, Western Side (Cuyo Island)",10.9717,121.208,"Springer, V. G.; Smithsonian Team; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","SP 78-24","","","","","Sp-78","Rotenone; Dip Net","0 to 14","",,,"","333189","","","","","","","","","11 Aug 2020 17:39:00","http://n2t.net/ark:/65665/387ac780a-f972-414f-9a33-d13c278ef0f8"
"243949","Specimen/Lot","",1,"Trimma","","Trimma : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","12 Jun 1978 (1978 Jun 12 - 0000 00 00; 07:08 - 08:15)","North Pacific Ocean","Bohol Sea","Philippine Archipelago","Central Visayas","Pamilacan Island","","Philippines","Bohol","Baclayon","Philippine Islands, Pamilacan Island, Off Southwest Tip of Island",9.4889,123.917,"Springer, V. G.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-41","","","","","Sp-78","Rotenone; Dip Net","0 to 33.5","",,,"","333189","","","","","","","","","13 Aug 2020 18:18:00","http://n2t.net/ark:/65665/38a2957cb-500a-4dd1-bef5-d44460b26696"
"262632","Specimen/Lot","",1,"Trimma","","Trimma : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","14 Jun 1978 (1978 Jun 14 - 0000 00 00; 09:30 - 12:15)","North Pacific Ocean","","Philippine Archipelago","","Negros","","Philippines","Negros Oriental","","Philippines: Negros Oriental, Vicinity Port Siyt, NW Side of Entrance To Small Bay",9.0667,123.147,"Knapp, L. W.; Fehlmann, H. A.; Alcala, L.; et al.","SP 78-44","","","","","Sp-78","Powdered Derris Root; Dip Net; By Hand","0 to 2","",,,"","333189","","","","","","","","","13 Aug 2020 19:19:00","http://n2t.net/ark:/65665/3f03a068a-7dd5-4653-a72f-176c5d2d74df"
"263471","Specimen/Lot","",2,"Trimma","","Trimma : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","26 May 1978 (1978 May 26 - 0000 00 00; 12:00 - 13:30)","North Pacific Ocean","","Philippine Archipelago","Cuyo Islands","Cuyo Island","","Philippines","Palawan","","Philippine Islands: Palawan Province, Cocoro Island, West Side, (Cuyo Island)",10.8858,121.193,"Springer, V. G.; Smithsonian Team; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","SP 78-27","","","","","Sp-78","Rotenone; Dip Net","0 to 21","",,,"One specimen out to USNM 410160.","333189","","","","","","","","","11 Aug 2020 19:21:00","http://n2t.net/ark:/65665/37616bf83-10ab-4604-b567-9d501a28fa8a"
"264672","Specimen/Lot","",5,"Trimma","","Trimma : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","12 Jun 1978 (1978 Jun 12 - 0000 00 00; 13:10 - 14:20)","North Pacific Ocean","Bohol Sea","Philippine Archipelago","Central Visayas","Pamilacan Island","","Philippines","Bohol","Baclayon","Philippine Islands, Pamilikan Island Off SW Tip of Island",9.4889,123.917,"Springer, V. G.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-43","","","","","Sp-78","Rotenone; Dip Net","0 to 24","",,,"","333189","","","","","","","","","13 Aug 2020 18:46:00","http://n2t.net/ark:/65665/3f8d022f7-84bc-492f-a222-a89109a6da6a"
"313365","Specimen/Lot","",1,"Trimma","","Trimma : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","10 Jun 1978 (1978 Jun 10 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Balicasag Island","","Philippines","Bohol","","Philippine Islands, Balicasag Island, West Side At Drop Off.",9.5206,123.667,"Springer, V. G.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-38","","","","","SP-78","Rotenone; Dip Net","0 to 24","",,,"Removed from usnm 246771.","333189","","","","","","","","","12 Aug 2020 21:17:00","http://n2t.net/ark:/65665/37e1abfde-a656-409b-9d2e-d79afd11fe98"
"244055","Specimen/Lot","",1,"Trimma agrena","Trimma","Trimma agrena : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","15 May 1978 (1978 May 15 - 0000 00 00; 12:30 - 13:30 Pm)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Philippine Islands, Oriental Negros, approximately 3 kilometers East of Diutay Island.",9.6161,123.168,"Springer, V. G.; Smithsonian Team","SP 78-16","","","","","Sp-78","Rotenone","0 to 21","",,,"","333189","","","","","","","","","10 Aug 2020 21:06:00","http://n2t.net/ark:/65665/32b3b262d-346c-4933-aabf-11d3d8b7382c"
"244051","Specimen/Lot","",1,"Trimma anaima Winterbottom","","Trimma anaima Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","12 Jun 1978 (1978 Jun 12 - 0000 00 00; 07:08 - 08:15)","North Pacific Ocean","Bohol Sea","Philippine Archipelago","Central Visayas","Pamilacan Island","","Philippines","Bohol","Baclayon","Philippine Islands, Pamilacan Island, Off Southwest Tip of Island",9.4889,123.917,"Springer, V. G.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-41","","","","","Sp-78","Rotenone; Dip Net","0 to 33.5","",,,"","333189","","","","","","","","","13 Aug 2020 18:17:00","http://n2t.net/ark:/65665/369e3680c-58c0-48d4-a97b-997f3a8d3c6d"
"243920","Specimen/Lot","",1,"Trimma annosum","Trimma dfh # 9 Hoese & Winterbottom","Trimma annosum : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","9 May 1978 (1978 May 09 - 0000 00 00; 16:10 - 17:20)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Philippine Islands, Siquijor Island, west side, approximately 3/4 miles South of San Juan Town.",9.1417,123.489,"Springer, V. G.; Smithsonian Team; Silliman University Group; Carpenter, K. E.","SP 78-4","","","","","Sp-78","Rotenone; Dip Net","0 to 6","",,,"1 of 2 removed to usnm 313355.","333189","","","","","","","","","07 Aug 2020 19:20:00","http://n2t.net/ark:/65665/3223db3c0-986a-492f-a807-37113d64517d"
"245244","Specimen/Lot","",1,"Trimma annosum","Trimma dfh # 9 Hoese & Winterbottom","Trimma annosum : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45)","North Pacific Ocean","","Philippine Archipelago","","Bararin Island","","Philippines","Palawan","","Philippine Islands, Palawan Province, Bararin Island, West Side (Cuyo Island). 8 mm Movie by Kent Carpenter.",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group","SP 78-20","","","","","SP-78","Rotenone; Dip Net","0 to 14","",,,"","333189","","","","","","","","","11 Aug 2020 14:56:00","http://n2t.net/ark:/65665/3517c7695-bab3-4d30-b46c-5f846dde8fcd"
"245262","Specimen/Lot","",3,"Trimma annosum","Trimma dfh # 9 Hoese & Winterbottom","Trimma annosum : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","25 May 1978 (1978 May 25 - 0000 00 00; 16:00 - 18:30)","North Pacific Ocean","","Philippine Archipelago","","Tagauayan Island","","Philippines","Palawan","","Philippine Islands, Palawan Province, Tagauayan Island (Cuyo Island).",10.9633,121.226,"Springer, V. G.; Smithsonian Team; BFAR Team; Silliman University Group","SP 78-25","","","","","SP-78","Rotenone; Dip Net","0 to 2","",,,"","333189","","","","","","","","","11 Aug 2020 18:13:00","http://n2t.net/ark:/65665/3e3f3018e-6755-4001-bf3f-dcdacf843ed0"
"262637","Specimen/Lot","",2,"Trimma annosum","Trimma dfh # 9 Hoese & Winterbottom","Trimma annosum : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","8 Jun 1978 (1978 Jun 08 - 0000 00 00; 12:10 - 13:20)","North Pacific Ocean","","","","","","Philippines","Negros Oriental","","Philippine Islands, Negros Island, Southeast Coast At Ajong.",9.3833,123.258,"Springer, V. G.; Libbey, J. D.","SP 78-37","","","","","Sp-78","Rotenone; Dip Net","0 to 2","",,,"","333189","","","","","","","","","12 Aug 2020 20:41:00","http://n2t.net/ark:/65665/3d578e88a-f46b-4808-9ce0-480d7183276c"
"264675","Specimen/Lot","",12,"Trimma annosum","Trimma dfh # 9 Hoese & Winterbottom","Trimma annosum : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","10 Jun 1978 (1978 Jun 10 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Balicasag Island","","Philippines","Bohol","","Philippine Islands, Balicasag Island, West Side At Drop Off.",9.5206,123.667,"Springer, V. G.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-38","","","","","SP-78","Rotenone; Dip Net","0 to 24","",,,"1 trimma macrophthalma removed to usnm 313548.","333189","","","","","","","","","12 Aug 2020 21:19:00","http://n2t.net/ark:/65665/32d9d698a-6a82-43d6-8c11-95a26555348e"
"264688","Specimen/Lot","",1,"Trimma annosum","Trimma dfh # 9 Hoese & Winterbottom","Trimma annosum : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","7 Jun 1978 (1978 Jun 07 - 0000 00 00)","North Pacific Ocean","","","","","","Philippines","","","Philippine Island, Apo Island, Southern Tip",9.0708,123.272,"Springer, V. G.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-35","","","","","Sp-78","","0 to 6","",,,"","333189","","","","","","","","","12 Aug 2020 20:16:00","http://n2t.net/ark:/65665/33018b1b6-aeb2-4526-b4e0-bef17cb719dc"
"313355","Specimen/Lot","",1,"Trimma annosum","Trimma dfh # 9 Hoese & Winterbottom","Trimma annosum : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","9 May 1978 (1978 May 09 - 0000 00 00; 16:10 - 17:20)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Philippine Islands, Siquijor Island, west side, approximately 3/4 miles South of San Juan Town.",9.1417,123.489,"Springer, V. G.; Smithsonian Team; Silliman University Group; Carpenter, K. E.","SP 78-4","","","","","Sp-78","Rotenone; Dip Net","0 to 6","",,,"Removed from usnm 243920.","333189","","","","","","","","","07 Aug 2020 19:19:00","http://n2t.net/ark:/65665/3540eee4f-a2bb-463d-b29d-7e8f62c158c5"
"243922","Specimen/Lot","",10,"Trimma benjamini Winterbottom","Trimma rw # 18 Winterbottom","Trimma benjamini Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","10 Jun 1978 (1978 Jun 10 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Balicasag Island","","Philippines","Bohol","","Philippine Islands, Balicasag Island, West Side At Drop Off.",9.5206,123.667,"Springer, V. G.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-38","","","","","SP-78","Rotenone; Dip Net","0 to 24","",,,"","333189","","","","","","","","","12 Aug 2020 21:19:00","http://n2t.net/ark:/65665/35db970ea-ad3f-47ae-a9f6-d9fe10bb12c3"
"244052","Specimen/Lot","",2,"Trimma benjamini Winterbottom","Trimma rw # 18 Winterbottom","Trimma benjamini Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.; et al.","SP 78-10","","","","","SP-78","Rotenone; Dip Net","0 to 18.3","",,,"","333189","","","","","","","","","10 Aug 2020 19:36:00","http://n2t.net/ark:/65665/3ff7830a7-5c75-4cf0-9f75-6c89d2f614b6"
"244089","Specimen/Lot","",1,"Trimma benjamini Winterbottom","Trimma rw # 18 Winterbottom","Trimma benjamini Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","12 May 1978 (1978 May 12 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","","Negros","","Philippines","","","Southern tip of Negros Island, just off shore from Bonbonon Point",9.0408,123.127,"Springer, V. G.; Smithsonian Team","SP 78-9","","","","","SP-78","Rotenone","6 to 9.1","",,,"","333189","","","","","","","","","07 Aug 2020 22:09:00","http://n2t.net/ark:/65665/358781f19-522c-4de4-a27b-16c9b2864464"
"244116","Specimen/Lot","",3,"Trimma benjamini Winterbottom","Trimma rw # 18 Winterbottom","Trimma benjamini Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","13 May 1978 (1978 May 13 - 0000 00 00; 07:35 - 08:50)","North Pacific Ocean","","Philippine Archipelago","","Negros","","Philippines","Negros Oriental","","Philippine Is.: Oriental Negros, Just off Bonbonon Point at southern tip of island",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.; et al.","SP 78-11","","","","","SP-78","Rotenone; Dip Net","0 to 12","",,,"","333189","","","","","","","","","10 Aug 2020 20:13:00","http://n2t.net/ark:/65665/3df5e95a9-cfa1-49da-8bb2-3dff9b03458e"
"245260","Specimen/Lot","",2,"Trimma benjamini Winterbottom","Trimma rw # 18 Winterbottom","Trimma benjamini Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","15 May 1978 (1978 May 15 - 0000 00 00; 12:30 - 13:30 Pm)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Philippine Islands, Oriental Negros, approximately 3 kilometers East of Diutay Island.",9.6161,123.168,"Springer, V. G.; Smithsonian Team","SP 78-16","","","","","Sp-78","Rotenone","0 to 21","",,,"","333189","","","","","","","","","10 Aug 2020 20:58:00","http://n2t.net/ark:/65665/322ff156b-772b-4b54-8143-0da93f5c6a01"
"246360","Specimen/Lot","",4,"Trimma benjamini Winterbottom","Trimma rw # 18 Winterbottom","Trimma benjamini Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","12 Jun 1978 (1978 Jun 12 - 0000 00 00; 13:10 - 14:20)","North Pacific Ocean","Bohol Sea","Philippine Archipelago","Central Visayas","Pamilacan Island","","Philippines","Bohol","Baclayon","Philippine Islands, Pamilikan Island Off SW Tip of Island",9.4889,123.917,"Springer, V. G.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-43","","","","","Sp-78","Rotenone; Dip Net","0 to 24","",,,"","333189","","","","","","","","","13 Aug 2020 18:45:00","http://n2t.net/ark:/65665/3dfb555ab-ea33-46a3-8127-aab79c21c2c3"
"258623","Specimen/Lot","",1,"Trimma benjamini Winterbottom","Trimma rw # 18 Winterbottom","Trimma benjamini Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","7 Jun 1978 (1978 Jun 07 - 0000 00 00; 11:43 - 13:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Apo Island","","Philippines","Negros Oriental","Dauin","Philippine Islands, Apo Island, Southeast Side of Island - a Little North (200 Ft) of SP 78-33",9.0772,123.279,"Springer, V. G.; Libbey, J. D.; BFAR Team","SP 78-36","","","","","Sp-78","Rotenone; Dip Net","0 to 39.5","",,,"","333189","","","","","","","","","12 Aug 2020 20:26:00","http://n2t.net/ark:/65665/3dc871d7b-b9ca-43dd-9621-65717d432037"
"264503","Specimen/Lot","",16,"Trimma benjamini Winterbottom","Trimma rw # 18 Winterbottom","Trimma benjamini Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","15 May 1978 (1978 May 15 - 0000 00 00; 12:30 - 13:30 Pm)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Philippine Islands, Oriental Negros, approximately 3 kilometers East of Diutay Island.",9.6161,123.168,"Springer, V. G.; Smithsonian Team","SP 78-16","","","","","Sp-78","Rotenone","0 to 21","",,,"","333189","","","","","","","","","10 Aug 2020 20:58:00","http://n2t.net/ark:/65665/3527c4630-dfda-42c8-9a78-a446e0afdc41"
"264593","Specimen/Lot","",1,"Trimma benjamini Winterbottom","Trimma rw # 18 Winterbottom","Trimma benjamini Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","6 Jun 1978 (1978 Jun 06 - 0000 00 00; 11:00 - 12:15)","North Pacific Ocean","","Philippine Archipelago","","Apo Island","","Philippines","","","Philippine Islands, Apo Island, Southeast Side of Island",9.0772,123.279,"Springer, V. G.; Libbey, J. D.; et al.","SP 78-33","","","","","Sp-78","Rotenone; Dip Net","0 to 30","",,,"","333189","","","","","","","","","12 Aug 2020 18:54:00","http://n2t.net/ark:/65665/377e454b7-0241-4373-b469-2ef4ab63cf3f"
"264595","Specimen/Lot","",1,"Trimma benjamini Winterbottom","Trimma rw # 18 Winterbottom","Trimma benjamini Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","9 May 1978 (1978 May 09 - 0000 00 00; 16:10 - 17:20)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Philippine Islands, Siquijor Island, west side, approximately 3/4 miles South of San Juan Town.",9.1417,123.489,"Springer, V. G.; Smithsonian Team; Silliman University Group; Carpenter, K. E.","SP 78-4","","","","","Sp-78","Rotenone; Dip Net","0 to 6","",,,"","333189","","","","","","","","","07 Aug 2020 19:20:00","http://n2t.net/ark:/65665/31a8c9ede-0dec-4de2-b744-b1f36e955a9d"
"264596","Specimen/Lot","",12,"Trimma benjamini Winterbottom","Trimma rw # 18 Winterbottom","Trimma benjamini Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","12 May 1978 (1978 May 12 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","","Negros","","Philippines","","","Southern tip of Negros Island, just off shore from Bonbonon Point",9.0408,123.127,"Springer, V. G.; Smithsonian Team","SP 78-9","","","","","SP-78","Rotenone","6 to 9.1","",,,"","333189","","","","","","","","","07 Aug 2020 22:09:00","http://n2t.net/ark:/65665/31c70e247-02a2-4132-bd39-124d53a20f7a"
"264602","Specimen/Lot","",5,"Trimma benjamini Winterbottom","Trimma rw # 18 Winterbottom","Trimma benjamini Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","12 Jun 1978 (1978 Jun 12 - 0000 00 00; 07:08 - 08:15)","North Pacific Ocean","Bohol Sea","Philippine Archipelago","Central Visayas","Pamilacan Island","","Philippines","Bohol","Baclayon","Philippine Islands, Pamilacan Island, Off Southwest Tip of Island",9.4889,123.917,"Springer, V. G.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-41","","","","","Sp-78","Rotenone; Dip Net","0 to 33.5","",,,"","333189","","","","","","","","","13 Aug 2020 18:17:00","http://n2t.net/ark:/65665/3cf54c7fb-1f87-4fe0-96c7-963e1c3c341a"
"264681","Specimen/Lot","",1,"Trimma benjamini Winterbottom","Trimma rw # 18 Winterbottom","Trimma benjamini Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","25 May 1978 (1978 May 25 - 0000 00 00; 10:30 - 11:40)","North Pacific Ocean","","Philippine Archipelago","","Tagauayan Island","","Philippines","Palawan","","Philippine Island: Palawan Province, Tagauayan Island, Western Side (Cuyo Island)",10.9717,121.208,"Springer, V. G.; Smithsonian Team; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","SP 78-24","","","","","Sp-78","Rotenone; Dip Net","0 to 14","",,,"","333189","","","","","","","","","11 Aug 2020 17:35:00","http://n2t.net/ark:/65665/3001a4e6c-665d-4799-a191-cdc6bbbebfa1"
"264682","Specimen/Lot","",13,"Trimma benjamini Winterbottom","Trimma rw # 18 Winterbottom","Trimma benjamini Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","13 May 1978 (1978 May 13 - 0000 00 00; 07:35 - 08:50)","North Pacific Ocean","","Philippine Archipelago","","Negros","","Philippines","Negros Oriental","","Philippine Is.: Oriental Negros, Just off Bonbonon Point at southern tip of island",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.; et al.","SP 78-11","","","","","SP-78","Rotenone; Dip Net","0 to 12","",,,"1 trimma taylori removed to usnm 313552 and 2 trimma rw # 50 removed to usnm 313553.","333189","","","","","","","","","10 Aug 2020 20:13:00","http://n2t.net/ark:/65665/38d9f4ef7-477e-4558-8676-6cab6996a9d3"
