Catalog Number - USNM,Kind of Object,Special Collections,Specimen Count,Identification,Other Identifications,Name Hierarchy,Type Status,Type Citations,Order,Family,Subfamily,Date Collected,Ocean,Sea/Gulf,Archipelago,Island Grouping,Island Name,Continent,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Collector(s),Field Number(s),Other Numbers (Type : Value),Vessel,Cruise,Station,Expedition,Collection Method,Depth (m),Source of Sample,Preparation Details (Preparation:Location:Count),Measurements,Notes,Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
"293312","Specimen/Lot","",15,"Priolepis cinctus","","Priolepis cinctus : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","2 May 1979 (1979 May 02 - 0000 00 00; 06:30 - 09:00)","North Pacific Ocean","","","","Mindanao","","Philippines","Zamboanga del Norte","","West Side of Alibay (Aliguay I.), Zamboanga Del Norte, Mindanao, P.I.",8.7467,123.212,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Alcala, L.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","LK 79-5; LWK 79-5","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","333189","","","","","","","","","24 Jul 2020 16:45:00","http://n2t.net/ark:/65665/3b6d4290a-4239-434e-9957-f2b9b8a87530"
"293313","Specimen/Lot","",41,"Priolepis cinctus","","Priolepis cinctus : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","3 May 1979 (1979 May 03 - 0000 00 00; 07:15 - 09:00)","North Pacific Ocean","","Philippine Archipelago","Mindanao Group","Selinog Island","","Philippines","Zamboanga del Norte","","West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8567,123.41,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Alcala, L.; Alcala, A. C.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","LK 79-7; LWK 79-7","","","","","Sp-79","Pro-Noxfish","0 to 5","",,,"","333189","","","","","","","","","24 Jul 2020 20:45:00","http://n2t.net/ark:/65665/356de711f-d62b-494f-994e-4ff33ac6b1a6"
"293330","Specimen/Lot","",4,"Priolepis cinctus","","Priolepis cinctus : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","26 Apr 1979 (1979 Apr 26 - 0000 00 00; 15:30 - 17:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Giligaon, North of Maloh, Negros Oriental, P.I.",9.1083,122.923,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Ferrari, F. D.; Alcala, A. C.","LK 79-3; LWK 79-3","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"1 of 5 removed to usnm 308388. apr 1990","333189","","","","","","","","","24 Jul 2020 15:28:00","http://n2t.net/ark:/65665/320c434b3-8ab2-4f78-a101-f93272360f68"
"293333","Specimen/Lot","",1,"Priolepis cinctus","","Priolepis cinctus : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","28 Apr 1979 (1979 Apr 28 - 0000 00 00; 16:00 - 18:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Port Siyt, Southern Negros Oriental, Philippine Islands",9.07,123.18,"Knapp, L. W.; Alcala, L.; Catada, D.; Miclat, R.; Podkulski, K.","LK 79-4; LWK 79-4","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","333189","","","","","","","","","24 Jul 2020 16:20:00","http://n2t.net/ark:/65665/308d8234c-df9b-4612-8c44-908770534de4"
"293335","Specimen/Lot","",17,"Priolepis cinctus","","Priolepis cinctus : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","24 Apr 1979 (1979 Apr 24 - 0000 00 00; 15:00 - 17:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Maloh, Negros Oriental, Philippine Islands",9.0517,122.985,"Knapp, L. W.; Libbey, J. D.; Alcala, L.; Ferrari, F. D.; Catada, D.","LK 79-2; LWK 79-2","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","333189","","","","","","","","","24 Jul 2020 15:12:00","http://n2t.net/ark:/65665/33220e9b6-65f1-4441-9e2a-dc7075708048"
"308388","Specimen/Lot","Types",1,"Priolepis fallacincta Winterbottom & Burridge","","Priolepis fallacincta Winterbottom & Burridge : Gobiidae : Perciformes : Actinopterygii : Chordata","Paratype","Winterbottom, R., Burridge, M. E. 1992. Revision of Egglestonichthys and of Priolepis species possessing a transverse pattern of cheek papillae (Teleostei; Gobiidae), with a discussion of relationships. 70 (10): 1940, 1, 6, 7.","Perciformes","Gobiidae","Gobiinae","26 Apr 1979 (1979 Apr 26 - 0000 00 00; 15:30 - 17:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Giligaon, North of Maloh, Negros Oriental, P.I.",9.1083,122.923,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Ferrari, F. D.; Alcala, A. C.","LK 79-3; LWK 79-3","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"Removed from usnm 293330.","333189","","","","","","","","","24 Jul 2020 15:40:00","http://n2t.net/ark:/65665/335112542-fcbe-48e0-b7ac-f6b257333887"
"261972","Specimen/Lot","",1,"Priolepis pallidicincta Winterbottom & Burridge","","Priolepis pallidicincta Winterbottom & Burridge : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00)","North Pacific Ocean","","Philippine Archipelago","Mindanao Group","Selinog Island","","Philippines","Zamboanga del Norte","","West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.","LK 79-8; LWK 79-8","","","","","Sp-79","Pro-Noxfish","0 to 21","",,,"15.5 mm","346491","","","","","","","","","24 Jul 2020 20:29:00","http://n2t.net/ark:/65665/31f4fa9da-659b-4aa4-9289-1862c3806acb"
"263359","Specimen/Lot","",2,"Priolepis pallidicincta Winterbottom & Burridge","","Priolepis pallidicincta Winterbottom & Burridge : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","18 May 1979 (1979 May 18 - 0000 00 00; 14:15 - 15:15)","North Pacific Ocean","","Philippine Archipelago","","Cebu Island","","Philippines","Cebu","","Caceres Reef near Huisan Point, east coast of Cebu, Philippine Islands","","","Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; McIntyre, P.; Keisner","JL-7","","","","","SP-79","Resin 2 gal.","24 to 30","",,,"18.0-23.4 mm","346491","","","","","","","","","28 Jul 2020 17:57:00","http://n2t.net/ark:/65665/3fb7e6c08-e062-47fc-a7b1-dbc928acc14a"
"264777","Specimen/Lot","",1,"Priolepis pallidicincta Winterbottom & Burridge","","Priolepis pallidicincta Winterbottom & Burridge : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","14 May 1979 (1979 May 14 - 0000 00 00; 11:30 - 13:00)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Approximately 2 kilometers West Town of Siquijor, Siquijor Island, Philippine Islands",9.225,123.48,"Libbey, J. D.; Knapp, L. W.; Fehlmann, H. A.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Catada, D.","LK 79-13; LWK 79-13","","","","","Sp-79","Pro-Noxfish","24 to 30","",,,"9.1 mm","346491","","","","","","","","","27 Jul 2020 18:54:00","http://n2t.net/ark:/65665/3bc656650-b356-4931-bb54-ab1ff3e27f85"
"241855","Specimen/Lot","",1,"Priolepis semidoliata","","Priolepis semidoliata : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","18 May 1979 (1979 May 18 - 0000 00 00; 07:30 - 10:45)","North Pacific Ocean","Bohol Sea","Philippine Archipelago","Visayas","Apo Island","","Philippines","Negros Oriental","","Apo Island, Opposite West End of Chanos Pond",9.075,123.273,"Knapp, L. W.; Alcala, L.; Catada, D.; Inocencio, C.","LK 79-20; LWK 79-20","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"","346491","","","","","","","","","27 Jul 2020 20:57:00","http://n2t.net/ark:/65665/3e0341041-ca7b-4714-9aa5-0431a4158617"
"261973","Specimen/Lot","",1,"Priolepis semidoliata","","Priolepis semidoliata : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","28 Apr 1979 (1979 Apr 28 - 0000 00 00; 16:00 - 18:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Port Siyt, Southern Negros Oriental, Philippine Islands",9.07,123.18,"Knapp, L. W.; Alcala, L.; Catada, D.; Miclat, R.; Podkulski, K.","LK 79-4; LWK 79-4","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","346491","","","","","","","","","24 Jul 2020 15:58:00","http://n2t.net/ark:/65665/3f09ec17e-e8b8-49c3-aa2e-af9fcf40e96b"
"261974","Specimen/Lot","",2,"Priolepis semidoliata","","Priolepis semidoliata : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","3 May 1979 (1979 May 03 - 0000 00 00; 07:15 - 09:00)","North Pacific Ocean","","Philippine Archipelago","Mindanao Group","Selinog Island","","Philippines","Zamboanga del Norte","","West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8567,123.41,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Alcala, L.; Alcala, A. C.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","LK 79-7; LWK 79-7","","","","","Sp-79","Pro-Noxfish","0 to 5","",,,"Originally 3 specimens, 1 priolepis vexilla removed to usnm 308387. apr 1990","346491","","","","","","","","","24 Jul 2020 20:25:00","http://n2t.net/ark:/65665/318df04f4-ce82-4b72-a3d3-0c0ca0a19d2e"
"261975","Specimen/Lot","",3,"Priolepis semidoliata","","Priolepis semidoliata : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","2 May 1979 (1979 May 02 - 0000 00 00; 06:30 - 09:00)","North Pacific Ocean","","","","Mindanao","","Philippines","Zamboanga del Norte","","West Side of Alibay (Aliguay I.), Zamboanga Del Norte, Mindanao, P.I.",8.7467,123.212,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Alcala, L.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","LK 79-5; LWK 79-5","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","346491","","","","","","","","","24 Jul 2020 16:33:00","http://n2t.net/ark:/65665/3253e5d08-888e-454c-87bc-b6801d784fa3"
"261976","Specimen/Lot","",1,"Priolepis semidoliata","","Priolepis semidoliata : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","26 Apr 1979 (1979 Apr 26 - 0000 00 00; 15:30 - 17:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Giligaon, North of Maloh, Negros Oriental, P.I.",9.1083,122.923,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Ferrari, F. D.; Alcala, A. C.","LK 79-3; LWK 79-3","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"","346491","","","","","","","","","24 Jul 2020 15:29:00","http://n2t.net/ark:/65665/3cacda31c-04d6-4cc3-86b0-9c5f88a93359"
"268183","Specimen/Lot","",1,"Priolepis semidoliata","","Priolepis semidoliata : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","7 May 1979 (1979 May 07 - 0000 00 00; 13:05 - 15:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Daco Island","","Philippines","Negros Oriental","","East Side of Daco Island, North Bais Bay, Negros Oriental, Philippine Islands",9.58,123.153,"Knapp, L. W.","LK 79-11; LWK 79-11","","","","","Sp-79","pronofish","0 to 1","",,,"","346491","","","","","","","","","27 Jul 2020 18:17:00","http://n2t.net/ark:/65665/344c51702-bb52-4ec1-9454-e8318a32ef51"
"308387","Specimen/Lot","Types",1,"Priolepis vexilla Winterbottom & Burridge","","Priolepis vexilla Winterbottom & Burridge : Gobiidae : Perciformes : Actinopterygii : Chordata","Paratype","Winterbottom, R., Burridge, M. E. 1993. Revision of the species of Priolepis possessing a reduced transverse pattern of cheek papillae and no predorsal scales (Teleostei; Gobiidae). 71 (3): 511, 18,23,24.","Perciformes","Gobiidae","Gobiinae","3 May 1979 (1979 May 03 - 0000 00 00; 07:15 - 09:00)","North Pacific Ocean","","Philippine Archipelago","Mindanao Group","Selinog Island","","Philippines","Zamboanga del Norte","","West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8567,123.41,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Alcala, L.; Alcala, A. C.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","LK 79-7; LWK 79-7","","","","","Sp-79","Pro-Noxfish","0 to 5","",,,"14.0 mm; removed from usnm 261974.","346491","","","","","","","","","24 Jul 2020 20:26:00","http://n2t.net/ark:/65665/3687adb3a-973c-4749-9517-b4ab8ac9f59d"
"329220","Specimen/Lot","",1,"Pristiapogon exostigma","Apogon exostigma","Pristiapogon exostigma : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","28 Apr 1979 (1979 Apr 28 - 0000 00 00; 16:00 - 18:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Port Siyt, Southern Negros Oriental, Philippine Islands",9.07,123.18,"Knapp, L. W.; Alcala, L.; Catada, D.; Miclat, R.; Podkulski, K.","LK 79-4; LWK 79-4","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","000000","","","","","","","","","24 Jul 2020 15:44:00","http://n2t.net/ark:/65665/36b3cc2ed-b60c-43c4-967c-1a8e2faee7a1"
"329183","Specimen/Lot","",3,"Pristiapogon fraenatus","Apogon fraenatus","Pristiapogon fraenatus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","26 Apr 1979 (1979 Apr 26 - 0000 00 00; 15:30 - 17:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Giligaon, North of Maloh, Negros Oriental, P.I.",9.1083,122.923,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Ferrari, F. D.; Alcala, A. C.","LK 79-3; LWK 79-3","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"","000000","","","","","","","","","24 Jul 2020 15:32:00","http://n2t.net/ark:/65665/3c7898b54-ca28-4aed-9cc4-2a44e04b6944"
"329216","Specimen/Lot","",6,"Pristiapogon fraenatus","Apogon fraenatus","Pristiapogon fraenatus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40)","North Pacific Ocean","","Philippine Archipelago","","Cebu Island","","Philippines","Cebu","","Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.","JL-2","","","","","Sp-79","Pro-Noxfish","13 to 19","",,,"","000000","","","","","","","","","28 Jul 2020 16:23:00","http://n2t.net/ark:/65665/39542c053-2727-43cf-939c-80839a3738d1"
"329208","Specimen/Lot","",12,"Pristiapogon kallopterus","Apogon kallopterus","Pristiapogon kallopterus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","26 Apr 1979 (1979 Apr 26 - 0000 00 00; 15:30 - 17:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Giligaon, North of Maloh, Negros Oriental, P.I.",9.1083,122.923,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Ferrari, F. D.; Alcala, A. C.","LK 79-3; LWK 79-3","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"","000000","","","","","","","","","24 Jul 2020 15:32:00","http://n2t.net/ark:/65665/3f4826ca9-e119-464e-94d3-542dd0ff165e"
"329209","Specimen/Lot","",2,"Pristiapogon kallopterus","Apogon kallopterus","Pristiapogon kallopterus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40)","North Pacific Ocean","","Philippine Archipelago","","Cebu Island","","Philippines","Cebu","","Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.","JL-2","","","","","Sp-79","Pro-Noxfish","13 to 19","",,,"","000000","","","","","","","","","28 Jul 2020 16:23:00","http://n2t.net/ark:/65665/3e52d5bd8-ff37-455e-bebc-bc5ff17e2b55"
"329210","Specimen/Lot","",7,"Pristiapogon kallopterus","Apogon kallopterus","Pristiapogon kallopterus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","4 May 1979 (1979 May 04 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Mindanao Group","Selinog Island","","Philippines","Zamboanga del Norte","","West Side Solino (Selinog) Island, Zamboanga Del Norte, Mindanao, Philippine Islands",8.8617,123.41,"Alcala, A. C.; Fehlmann, H. A.; Ferrari, F. D.","LK 79-10; LWK 79-10","","","","","Sp-79","Pro-Noxfish","0 to 5","",,,"","000000","","","","","","","","","24 Jul 2020 21:09:00","http://n2t.net/ark:/65665/341240777-f4a6-4ca0-964a-77f520e644bf"
"329211","Specimen/Lot","",6,"Pristiapogon kallopterus","Apogon kallopterus","Pristiapogon kallopterus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","2 May 1979 (1979 May 02 - 0000 00 00; 13:10 - 14:00)","North Pacific Ocean","","Philippine Archipelago","Mindanao Group","Selinog Island","","Philippines","Zamboanga del Norte","","Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.",8.8517,123.412,"Libbey, J. D.; Bernard, B.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","LK 79-6; LWK 79-6","","","","","Sp-79","Pro-Noxfish","14 to 21","",,,"","000000","","","","","","","","","24 Jul 2020 19:01:00","http://n2t.net/ark:/65665/35730e112-6e47-49db-8c90-e5be4c0334df"
"329212","Specimen/Lot","",2,"Pristiapogon kallopterus","Apogon kallopterus","Pristiapogon kallopterus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","24 Apr 1979 (1979 Apr 24 - 0000 00 00; 15:00 - 17:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Maloh, Negros Oriental, Philippine Islands",9.0517,122.985,"Knapp, L. W.; Libbey, J. D.; Alcala, L.; Ferrari, F. D.; Catada, D.","LK 79-2; LWK 79-2","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","000000","","","","","","","","","24 Jul 2020 15:14:00","http://n2t.net/ark:/65665/34f4551bd-30b9-42a7-aa17-026cfbc1e50f"
"329213","Specimen/Lot","",1,"Pristiapogon kallopterus","Apogon kallopterus","Pristiapogon kallopterus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","28 Apr 1979 (1979 Apr 28 - 0000 00 00; 16:00 - 18:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Port Siyt, Southern Negros Oriental, Philippine Islands",9.07,123.18,"Knapp, L. W.; Alcala, L.; Catada, D.; Miclat, R.; Podkulski, K.","LK 79-4; LWK 79-4","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","000000","","","","","","","","","24 Jul 2020 15:44:00","http://n2t.net/ark:/65665/37c4513d9-66df-4fa3-b18c-4df34738b38d"
"268243","Specimen/Lot","",3,"Pristicon trimaculatus","Apogon trimaculatus","Pristicon trimaculatus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","15 May 1979 (1979 May 15 - 0000 00 00; 05:30 - 07:30)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Near Tonga Point, Siquijor Island, Philippine Islands",9.225,123.47,"Knapp, L. W.; Fehlmann, H. A.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Alcala, A. C.","LK 79-15; LWK 79-15","","","","","Sp-79","Pro-Noxfish","0 to 1","",,,"","346491","","","","","","","","","27 Jul 2020 19:09:00","http://n2t.net/ark:/65665/3735ba62d-861c-4d25-b378-ab76263f7165"
"268335","Specimen/Lot","",1,"Pseudamia","","Pseudamia : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Pseudaminae","26 Apr 1979 (1979 Apr 26 - 0000 00 00; 15:30 - 17:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Giligaon, North of Maloh, Negros Oriental, P.I.",9.1083,122.923,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Ferrari, F. D.; Alcala, A. C.","LK 79-3; LWK 79-3","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"","346491","","","","","","","","","24 Jul 2020 15:36:00","http://n2t.net/ark:/65665/3a9caa07e-5b7c-4286-b913-ad9bee4c7a76"
"329244","Specimen/Lot","",3,"Pseudamia gelatinosa","","Pseudamia gelatinosa : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Pseudaminae","26 Apr 1979 (1979 Apr 26 - 0000 00 00; 15:30 - 17:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Giligaon, North of Maloh, Negros Oriental, P.I.",9.1083,122.923,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Ferrari, F. D.; Alcala, A. C.","LK 79-3; LWK 79-3","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"","000000","","","","","","","","","24 Jul 2020 15:36:00","http://n2t.net/ark:/65665/30c0fa31f-5f97-4da3-8592-045ea0c34697"
"329245","Specimen/Lot","",1,"Pseudamia gelatinosa","","Pseudamia gelatinosa : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Pseudaminae","24 Apr 1979 (1979 Apr 24 - 0000 00 00; 15:00 - 17:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Maloh, Negros Oriental, Philippine Islands",9.0517,122.985,"Knapp, L. W.; Libbey, J. D.; Alcala, L.; Ferrari, F. D.; Catada, D.","LK 79-2; LWK 79-2","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","000000","","","","","","","","","24 Jul 2020 15:20:00","http://n2t.net/ark:/65665/32092fbc2-7557-4c52-ba6b-f7c817713cbd"
"329246","Specimen/Lot","",1,"Pseudamia gelatinosa","","Pseudamia gelatinosa : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Pseudaminae","28 Apr 1979 (1979 Apr 28 - 0000 00 00; 16:00 - 18:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Port Siyt, Southern Negros Oriental, Philippine Islands",9.07,123.18,"Knapp, L. W.; Alcala, L.; Catada, D.; Miclat, R.; Podkulski, K.","LK 79-4; LWK 79-4","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","000000","","","","","","","","","24 Jul 2020 16:23:00","http://n2t.net/ark:/65665/388b41746-1697-498a-b032-ae8219fcfb21"
"268333","Specimen/Lot","",1,"Pseudamia hayashii Randall et al.","","Pseudamia hayashii Randall et al. : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Pseudaminae","3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00)","North Pacific Ocean","","Philippine Archipelago","Mindanao Group","Selinog Island","","Philippines","Zamboanga del Norte","","West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.","LK 79-8; LWK 79-8","","","","","Sp-79","Pro-Noxfish","0 to 21","","Glycerin with Bone and Cartilage Stain::1",,"","346491","","","","","","","","","24 Jul 2020 20:30:00","http://n2t.net/ark:/65665/35716fa4b-1446-4837-903a-23aa28a3b791"
"232472","Specimen/Lot","",15,"Pseudocheilinus evanidus","","Pseudocheilinus evanidus : Labridae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Labridae","","11 May 1979 (1979 May 11 - 0000 00 00; 10:45)","North Pacific Ocean","Bohol Sea","Philippine Archipelago","Visayas","Apo Island","","Philippines","Negros Oriental","","(Apo-Southwest) Apo Island, Southwest Side, Negros Oriental, Philippine Islands",9.075,123.273,"Libbey, J. D.; Podkulski, K.; Miclat, R.; McIntyre, P.; Bernard","JL-6","","","","","Sp-79","Rotenone","29 to 37","",,,"","346491","","","","","","","","","28 Jul 2020 17:40:00","http://n2t.net/ark:/65665/3a1d800a4-301b-4254-9fe1-80acc068a7d8"
"232430","Specimen/Lot","",10,"Pseudocheilinus hexataenia","","Pseudocheilinus hexataenia : Labridae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Labridae","","23 Apr 1979 (1979 Apr 23 - 0000 00 00; 14:30 - 15:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Senora Ascion, North of Dumaguete, Negros Oriental, Philippine Islands",9.395,123.257,"Knapp, L. W.; Fehlmann, H. A.; Alcala, L.","LK 79-1; LWK 79-1","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"","346491","","","","","","","","","24 Jul 2020 15:05:00","http://n2t.net/ark:/65665/32f1bd5cb-2aea-4f16-a6d3-f051e290b1cb"
"264714","Specimen/Lot","",2,"Pseudochromidae","","Pseudochromidae : Pseudochromidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Pseudochromidae","","14 May 1979 (1979 May 14 - 0000 00 00; 11:30 - 13:00)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Approximately 2 kilometers West Town of Siquijor, Siquijor Island, Philippine Islands",9.225,123.48,"Libbey, J. D.; Knapp, L. W.; Fehlmann, H. A.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Catada, D.","LK 79-13; LWK 79-13","","","","","Sp-79","Pro-Noxfish","24 to 30","",,,"","333189","","","","","","","","","27 Jul 2020 18:57:00","http://n2t.net/ark:/65665/39d67f8f2-5854-471d-ae40-49bb7752de49"
