Catalog Number - USNM,Kind of Object,Special Collections,Specimen Count,Identification,Other Identifications,Name Hierarchy,Type Status,Type Citations,Order,Family,Subfamily,Date Collected,Ocean,Sea/Gulf,Archipelago,Island Grouping,Island Name,Continent,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Collector(s),Field Number(s),Other Numbers (Type : Value),Vessel,Cruise,Station,Expedition,Collection Method,Depth (m),Source of Sample,Preparation Details (Preparation:Location:Count),Measurements,Notes,Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
260824,Specimen/Lot,,6,Cirrhilabrus,,Cirrhilabrus : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3c881d31c-db73-4051-bc28-aa708de8ca37
262047,Specimen/Lot,,2,Cirrhilabrus cyanopleura,,Cirrhilabrus cyanopleura : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/31d96ed7f-4d08-4bed-bb65-fab3d6d3b348
229466,Specimen/Lot,,1,Cirrhitichthys falco,,Cirrhitichthys falco : Cirrhitidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Cirrhitidae,,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3ff0475b5-22a0-4b3b-bd3d-ac2ad7f01c86
259241,Specimen/Lot,,3,Dascyllus reticulatus,,Dascyllus reticulatus : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3c7287ff1-d39c-4173-bdc7-15fef753893d
259264,Specimen/Lot,,3,Dascyllus trimaculatus,,Dascyllus trimaculatus : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/39c666e1b-ba1c-403d-aa32-c3602097f642
219149,Specimen/Lot,,1,Doryrhamphus janssi,,Doryrhamphus janssi : Syngnathidae : Syngnathiformes : Actinopterygii : Chordata,,,Syngnathiformes,Syngnathidae,Syngnathinae,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,332315,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3a6eb8d6b-bd52-44bd-b246-0588a452ae5e
219147,Specimen/Lot,,1,Dunckerocampus dactyliophorus,,Dunckerocampus dactyliophorus : Syngnathidae : Syngnathiformes : Actinopterygii : Chordata,,,Syngnathiformes,Syngnathidae,Syngnathinae,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,332315,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3240684a4-f2d9-4224-b477-1d381687fdcd
219310,Specimen/Lot,,2,Ecsenius pictus McKinney & Springer,,Ecsenius pictus McKinney & Springer : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Salariinae,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,332315,,,,,,,,,6/28/2017 13:31,http://n2t.net/ark:/65665/3ff7bbf59-dd52-4d44-8a90-5d75e67e7cba
RAD 121648,Image,Radiograph Collection,2,Ecsenius pictus McKinney & Springer,,Ecsenius pictus McKinney & Springer : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Salariinae,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,Catalog Number : USNM 219310,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,Polyester:NHB:2,,,2078776,,,,,,,,,6/28/2017 13:39,http://n2t.net/ark:/65665/3361cb588-8644-4c3d-a987-7db55b8d7fa6
390210,Specimen/Lot,,1,Eviota,,Eviota : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,332315,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3606ec9d6-94c5-409b-b875-89fe8934985c
327527,Specimen/Lot,,5,Gnatholepis cauerensis,,Gnatholepis cauerensis : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobionellinae,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3cde87b72-ed0b-434c-af77-30d9933c648b
260564,Specimen/Lot,,1,Grammistops ocellatus,,Grammistops ocellatus : Serranidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Serranidae,Epinephelinae,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/39b6bb201-8e0e-4a70-895b-60b37fe47501
383500,Specimen/Lot,,2,Halichoeres biocellatus Schultz,,Halichoeres biocellatus Schultz : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3874d5513-42e8-4941-92a5-c63cb6642f05
370504,Specimen/Lot,,2,Labroides dimidiatus,,Labroides dimidiatus : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,I.d. by g. van dyke 14 jun 1979,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3f9f3ec45-bb7e-4ccd-86f0-4d2a1ae28038
219867,Specimen/Lot,Types,1,Liopropoma collettei Randall & Taylor,,Liopropoma collettei Randall & Taylor : Serranidae : Perciformes : Actinopterygii : Chordata,Paratype,"Randall, J. E. & Taylor, T. 1988. Indo-Pacific Fishes. No. 16: 30.",Perciformes,Serranidae,Epinephelinae,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/39f79b3e8-ba99-4633-aaad-eff51aa41fb2
222109,Specimen/Lot,,9,Meiacanthus ditrema,,Meiacanthus ditrema : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Blenniinae,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,332315,,,,,,,,,2/6/2019 14:08,http://n2t.net/ark:/65665/393b4456d-076a-4536-81de-99125f0f6a42
RAD 120986,Image,Radiograph Collection,1,Meiacanthus ditrema,,Meiacanthus ditrema : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Blenniinae,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,Catalog Number : USNM 222109,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,Polyester:MSC:1,,,2077093,,,,,,,,,2/6/2019 13:42,http://n2t.net/ark:/65665/331fb42b4-df08-45dd-a83a-2e8eba920b90
385202,Specimen/Lot,,1,Myripristis,,Myripristis : Holocentridae : Beryciformes : Actinopterygii : Chordata,,,Beryciformes,Holocentridae,Myripristinae,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/36dc894c6-6bbb-41ef-a1ad-4dfe16049976
262366,Specimen/Lot,,16,Ostorhinchus aroubiensis,Apogon aroubiensis,Ostorhinchus aroubiensis : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3845bc81d-3149-4e9a-baa2-47a7478776fe
260973,Specimen/Lot,,35,Ostorhinchus cyanosoma,Apogon cyanosoma,Ostorhinchus cyanosoma : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3556b4ca9-00e3-4777-9f26-555fe1a64cef
267848,Specimen/Lot,,146,Ostorhinchus fleurieu,Apogon fleurieu,Ostorhinchus fleurieu : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/35dc89254-b38d-4a06-8b80-142e83da2af5
399072,Specimen/Lot,,1,Paraluteres prionurus,,Paraluteres prionurus : Monacanthidae : Tetraodontiformes : Actinopterygii : Chordata,,,Tetraodontiformes,Monacanthidae,,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/344a3284c-0695-424a-8b97-d8d7ace61f31
228492,Specimen/Lot,,1,Parapercis,,Parapercis : Pinguipedidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pinguipedidae,,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3088bb7db-333e-43bc-911f-e3db658fa6ba
228412,Specimen/Lot,,1,Parapercis cephalopunctata,,Parapercis cephalopunctata : Pinguipedidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pinguipedidae,,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3a8bd6a5d-e261-46c2-9f90-211d8ef21b39
257053,Specimen/Lot,,1,Parioglossus rainfordi,,Parioglossus rainfordi : Ptereleotridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Ptereleotridae,,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/35e99c644-71c9-43ff-8fe6-f536f1700b4d
279597,Specimen/Lot,,1,Plagiotremus rhinorhynchos,,Plagiotremus rhinorhynchos : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Blenniinae,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/383f08d10-cc8a-4573-8350-67a43635dd82
395389,Specimen/Lot,,80,Pristiapogon fraenatus,,Pristiapogon fraenatus : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3b1d1b017-3a60-41e9-ac01-1f0ec3d552a2
395367,Specimen/Lot,,8,Pristiapogon kallopterus,,Pristiapogon kallopterus : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3bca4d73a-fe46-4c70-8519-44b86e9901dc
277584,Specimen/Lot,,10,Pseudocheilinus evanidus,,Pseudocheilinus evanidus : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/30e876817-ae5f-4f00-b192-a9733a94f3d8
268530,Specimen/Lot,,4,Samariscus,,Samariscus : Samaridae : Pleuronectiformes : Actinopterygii : Chordata,,,Pleuronectiformes,Samaridae,,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3d386b6f7-d7fc-4e52-a4b6-fc6fc838ad00
230397,Specimen/Lot,,1,Saurida gracilis,,Saurida gracilis : Synodontidae : Aulopiformes : Actinopterygii : Chordata,,,Aulopiformes,Synodontidae,,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3dc2a6eb8-ef6c-4a78-8ba7-478c7d5decf7
372678,Specimen/Lot,,1,Scorpaenodes,,Scorpaenodes : Scorpaenidae : Scorpaeniformes : Actinopterygii : Chordata,,,Scorpaeniformes,Scorpaenidae,Scorpaeninae,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3d5a76287-a801-46d0-bd01-d7c386fc186d
266153,Specimen/Lot,,2,Scorpaenopsis brevifrons Eschmeyer & Randall,,Scorpaenopsis brevifrons Eschmeyer & Randall : Scorpaenidae : Scorpaeniformes : Actinopterygii : Chordata,,,Scorpaeniformes,Scorpaenidae,Scorpaeninae,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3398a10e4-b94c-4923-950e-e852747d9541
266141,Specimen/Lot,,1,Scorpaenopsis venosa,,Scorpaenopsis venosa : Scorpaenidae : Scorpaeniformes : Actinopterygii : Chordata,,,Scorpaeniformes,Scorpaenidae,Scorpaeninae,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/32d4202fa-cc4c-48b6-bd2e-e088a3caed1a
436798,Specimen/Lot,,2,Serranidae,,Serranidae : Serranidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Serranidae,,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3fd79d7f6-ee87-47db-89ba-d758bc847a96
225712,Specimen/Lot,Types,2,Synchiropus bartelsi Fricke,,Synchiropus bartelsi Fricke : Callionymidae : Perciformes : Actinopterygii : Chordata,Paratype,"Fricke, R. A. 1981. Theses Zoologicae. 1: 103.",Perciformes,Callionymidae,,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/322852620-ebfe-4b93-b0d3-2b117eaf1f48
218944,Specimen/Lot,,2,Synodus variegatus,,Synodus variegatus : Synodontidae : Aulopiformes : Actinopterygii : Chordata,,,Aulopiformes,Synodontidae,,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/32480fd53-abe5-4638-bc4a-7be0c0cd7dae
244052,Specimen/Lot,,2,Trimma benjamini Winterbottom,Trimma rw # 18 Winterbottom,Trimma benjamini Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.",SP 78-10,,,,,SP-78,Rotenone; Dip Net,0 to 18.3,,,,,333189,,,,,,,,,5/23/2017 17:24,http://n2t.net/ark:/65665/3ff7830a7-5c75-4cf0-9f75-6c89d2f614b6
