EstimateS (Version 9.1.0), Copyright R. K. Colwell:  http://viceroy.eeb.uconn.edu/estimates
Shared Species and Similarity Statistics Output from Input File:  SI_78-79_all  (June 7, 2022)

First Sample	Second Sample	Sobs First Sample	Sobs Second Sample	Shared Species Observed	ACE First Sample	ACE Second Sample	Chao Shared Esimated	Jaccard Classic	Sorensen Classic	Chao-Jaccard-Raw Abundance-based	Chao-Jaccard-Est Abundance-based	Chao-Jaccard-EstSD Abundance-based	Chao-Sorensen-Raw Abundance-based	Chao-Sorensen-Est Abundance-based	Chao-Sorensen-EstSD Abundance-based	Morisita-Horn	Bray-Curtis	
23	53	31	68	1	37.888	91.56	1	0.01	0.02	0.001	0.001	0	0.002	0.002	0	0	0.002	
23	54	31	89	2	37.888	111.201	3.667	0.017	0.033	0.002	0.003	0	0.005	0.005	0	0	0.004	
23	55	31	54	1	37.888	68.912	1	0.012	0.024	0.006	0.006	0	0.012	0.012	0	0.001	0.01	
23	56	31	48	10	37.888	59.289	10.64	0.145	0.253	0.196	0.235	0	0.328	0.381	0	0.156	0.051	
23	57	31	33	10	37.888	40.799	10.86	0.185	0.313	0.202	0.204	0	0.337	0.338	0	0.148	0.199	
23	58	31	67	2	37.888	85.193	5.333	0.021	0.041	0.004	0.004	0	0.008	0.008	0	0	0.005	
23	59	31	69	1	37.888	91.088	1	0.01	0.02	0.002	0.002	0	0.004	0.004	0	0	0.003	
23	60	31	57	3	37.888	93.268	3.9	0.035	0.068	0.008	0.009	0	0.016	0.017	0	0	0.01	
23	61	31	74	0	37.888	92.37	0	0	0	0	0	0	0	0	0	0	0	
23	62	31	71	0	37.888	101.386	0	0	0	0	0	0	0	0	0	0	0	
23	63	31	82	3	37.888	102.323	5.5	0.027	0.053	0.008	0.008	0	0.015	0.017	0	0	0.005	
23	64	31	43	0	37.888	57.305	0	0	0	0	0	0	0	0	0	0	0	
23	65	31	96	1	37.888	115.523	1	0.008	0.016	0.001	0.001	0	0.001	0.002	0	0	0.001	
23	66	31	48	0	37.888	81.477	0	0	0	0	0	0	0	0	0	0	0	
23	67	31	43	0	37.888	65.205	0	0	0	0	0	0	0	0	0	0	0	
23	68	31	8	1	37.888	8.348	1	0.026	0.051	0.002	0.002	0	0.004	0.004	0	0.002	0.004	
24	25	40	38	4	94.303	59.387	11	0.054	0.103	0.024	0.03	0	0.047	0.059	0	0.043	0.036	
24	26	40	52	15	94.303	86.118	58.704	0.195	0.326	0.157	0.228	0	0.272	0.371	0	0.056	0.113	
24	27	40	30	2	94.303	41.933	3.5	0.029	0.057	0.006	0.008	0	0.012	0.015	0	0.002	0.011	
24	28	40	15	0	94.303	18.084	0	0	0	0	0	0	0	0	0	0	0	
24	29	40	134	21	94.303	224.279	34.526	0.137	0.241	0.29	0.354	0	0.449	0.523	0	0.249	0.139	
24	30	40	41	17	94.303	71.504	41.932	0.266	0.42	0.307	0.373	0	0.47	0.543	0	0.369	0.349	
24	31	40	72	10	94.303	106.388	18.276	0.098	0.179	0.081	0.094	0	0.149	0.171	0	0.064	0.096	
24	32	40	66	20	94.303	126.645	133.683	0.233	0.377	0.311	0.34	0	0.475	0.508	0	0.33	0.169	
24	33	40	5	0	94.303	7.222	0	0	0	0	0	0	0	0	0	0	0	
24	34	40	67	14	94.303	90.773	19.293	0.151	0.262	0.162	0.175	0	0.279	0.297	0	0.085	0.131	
24	35	40	62	2	94.303	89.968	2	0.02	0.039	0.005	0.006	0	0.009	0.012	0	0	0.005	
24	36	40	74	14	94.303	132.624	28.554	0.14	0.246	0.137	0.187	0	0.241	0.316	0	0.047	0.103	
24	37	40	104	7	94.303	142.454	16.088	0.051	0.097	0.048	0.052	0	0.091	0.098	0	0.035	0.041	
24	38	40	99	2	94.303	127.355	2	0.015	0.029	0.01	0.01	0	0.019	0.019	0	0.003	0.016	
24	39	40	94	16	94.303	145.55	29.72	0.136	0.239	0.129	0.136	0	0.229	0.239	0	0.124	0.116	
24	40	40	73	14	94.303	137.949	43.69	0.141	0.248	0.151	0.383	0	0.263	0.554	0	0.059	0.112	
24	41	40	57	1	94.303	86.164	1	0.01	0.021	0.003	0.003	0	0.005	0.005	0	0	0.003	
24	42	40	22	6	94.303	38.656	10.884	0.107	0.194	0.082	0.084	0	0.151	0.155	0	0.134	0.114	
24	43	40	32	11	94.303	37.95	35.055	0.18	0.306	0.155	0.185	0	0.269	0.312	0	0.181	0.208	
24	44	40	37	11	94.303	42.797	19.568	0.167	0.286	0.092	0.111	0	0.169	0.199	0	0.083	0.091	
24	45	40	24	8	94.303	27.841	11.25	0.143	0.25	0.183	0.244	0	0.309	0.393	0	0.123	0.171	
24	46	40	14	0	94.303	17.132	0	0	0	0	0	0	0	0	0	0	0	
24	47	40	21	5	94.303	23.222	5	0.089	0.164	0.138	0.147	0	0.242	0.256	0	0.09	0.105	
24	48	40	66	15	94.303	93.224	25.36	0.165	0.283	0.194	0.219	0	0.325	0.359	0	0.111	0.104	
24	49	40	30	1	94.303	38.428	0	0.014	0.029	0.003	0.003	0	0.006	0.006	0	0.004	0.004	
24	50	40	51	3	94.303	98.052	9.934	0.034	0.066	0.016	0.02	0	0.032	0.039	0	0.004	0.016	
24	51	40	38	1	94.303	43.468	0	0.013	0.026	0.006	0.006	0	0.013	0.013	0	0.014	0.004	
24	52	40	32	0	94.303	39.695	0	0	0	0	0	0	0	0	0	0	0	
24	53	40	68	16	94.303	91.56	45.631	0.174	0.296	0.054	0.07	0	0.103	0.132	0	0.011	0.05	
24	54	40	89	5	94.303	111.201	8.189	0.04	0.078	0.014	0.019	0	0.028	0.037	0	0.002	0.012	
24	55	40	54	9	94.303	68.912	14.795	0.106	0.191	0.069	0.087	0	0.129	0.16	0	0.023	0.059	
24	56	40	48	0	94.303	59.289	0	0	0	0	0	0	0	0	0	0	0	
24	57	40	33	0	94.303	40.799	0	0	0	0	0	0	0	0	0	0	0	
24	58	40	67	1	94.303	85.193	1	0.009	0.019	0.003	0.003	0	0.005	0.006	0	0.001	0.002	
24	59	40	69	3	94.303	91.088	6.75	0.028	0.055	0.006	0.008	0	0.011	0.017	0	0.001	0.006	
24	60	40	57	1	94.303	93.268	1	0.01	0.021	0.003	0.003	0	0.006	0.006	0	0	0.004	
24	61	40	74	6	94.303	92.37	18.217	0.056	0.105	0.042	0.047	0	0.081	0.089	0	0.026	0.025	
24	62	40	71	4	94.303	101.386	8.448	0.037	0.072	0.013	0.016	0	0.025	0.031	0	0.002	0.012	
24	63	40	82	2	94.303	102.323	3.5	0.017	0.033	0.002	0.004	0	0.005	0.007	0	0	0.002	
24	64	40	43	6	94.303	57.305	39.375	0.078	0.145	0.016	0.032	0	0.032	0.061	0	0.002	0.027	
24	65	40	96	4	94.303	115.523	4	0.03	0.059	0.014	0.018	0	0.029	0.035	0	0.003	0.007	
24	66	40	48	10	94.303	81.477	324.842	0.128	0.227	0.042	0.071	0	0.081	0.132	0	0.006	0.037	
24	67	40	43	8	94.303	65.205	15.167	0.107	0.193	0.036	0.05	0	0.07	0.095	0	0.009	0.04	
24	68	40	8	0	94.303	8.348	0	0	0	0	0	0	0	0	0	0	0	
25	26	38	52	7	59.387	86.118	35.306	0.084	0.156	0.085	0.244	0	0.157	0.392	0	0.037	0.06	
25	27	38	30	6	59.387	41.933	36.667	0.097	0.176	0.064	0.141	0	0.121	0.247	0	0.034	0.081	
25	28	38	15	0	59.387	18.084	0	0	0	0	0	0	0	0	0	0	0	
25	29	38	134	11	59.387	224.279	88.995	0.068	0.128	0.046	0.082	0	0.089	0.151	0	0.051	0.043	
25	30	38	41	5	59.387	71.504	12	0.068	0.127	0.021	0.024	0	0.041	0.047	0	0.014	0.028	
25	31	38	72	6	59.387	106.388	10.859	0.058	0.109	0.17	0.176	0	0.291	0.299	0	0.335	0.162	
25	32	38	66	6	59.387	126.645	9.507	0.061	0.115	0.033	0.038	0	0.064	0.072	0	0.02	0.041	
25	33	38	5	0	59.387	7.222	0	0	0	0	0	0	0	0	0	0	0	
25	34	38	67	4	59.387	90.773	7	0.04	0.076	0.022	0.028	0	0.044	0.055	0	0.026	0.034	
25	35	38	62	6	59.387	89.968	9.838	0.064	0.12	0.047	0.067	0	0.09	0.126	0	0.01	0.033	
25	36	38	74	6	59.387	132.624	13.242	0.057	0.107	0.051	0.102	0	0.097	0.186	0	0.013	0.023	
25	37	38	104	9	59.387	142.454	22.148	0.068	0.127	0.129	0.175	0	0.228	0.299	0	0.176	0.066	
25	38	38	99	11	59.387	127.355	16.838	0.087	0.161	0.137	0.178	0	0.242	0.303	0	0.063	0.06	
25	39	38	94	11	59.387	145.55	52.227	0.091	0.167	0.106	0.164	0	0.192	0.282	0	0.202	0.127	
25	40	38	73	7	59.387	137.949	17.492	0.067	0.126	0.12	0.205	0	0.214	0.341	0	0.085	0.067	
25	41	38	57	2	59.387	86.164	3	0.022	0.042	0.008	0.01	0	0.016	0.021	0	0.002	0.008	
25	42	38	22	5	59.387	38.656	5.96	0.091	0.167	0.068	0.076	0	0.128	0.142	0	0.038	0.091	
25	43	38	32	3	59.387	37.95	3	0.045	0.086	0.032	0.032	0	0.062	0.062	0	0.015	0.056	
25	44	38	37	2	59.387	42.797	2	0.027	0.053	0.02	0.021	0	0.04	0.041	0	0.013	0.018	
25	45	38	24	2	59.387	27.841	2	0.033	0.065	0.02	0.02	0	0.04	0.04	0	0.009	0.031	
25	46	38	14	1	59.387	17.132	1	0.02	0.038	0.02	0.02	0	0.038	0.038	0	0.029	0.033	
25	47	38	21	3	59.387	23.222	3.55	0.054	0.102	0.047	0.05	0	0.09	0.094	0	0.04	0.061	
25	48	38	66	4	59.387	93.224	4.889	0.04	0.077	0.016	0.021	0	0.032	0.041	0	0.004	0.027	
25	49	38	30	4	59.387	38.428	4	0.063	0.118	0.103	0.103	0	0.186	0.186	0	0.103	0.082	
25	50	38	51	9	59.387	98.052	22.403	0.113	0.202	0.208	0.266	0	0.345	0.42	0	0.113	0.093	
25	51	38	38	1	59.387	43.468	0	0.013	0.026	0.012	0.012	0	0.023	0.023	0	0.006	0.008	
25	52	38	32	0	59.387	39.695	0	0	0	0	0	0	0	0	0	0	0	
25	53	38	68	9	59.387	91.56	13.725	0.093	0.17	0.037	0.046	0	0.071	0.088	0	0.013	0.027	
25	54	38	89	8	59.387	111.201	9.258	0.067	0.126	0.065	0.074	0	0.122	0.138	0	0.03	0.031	
25	55	38	54	4	59.387	68.912	5.071	0.045	0.087	0.032	0.034	0	0.062	0.065	0	0.015	0.027	
25	56	38	48	0	59.387	59.289	0	0	0	0	0	0	0	0	0	0	0	
25	57	38	33	0	59.387	40.799	0	0	0	0	0	0	0	0	0	0	0	
25	58	38	67	8	59.387	85.193	8.986	0.082	0.152	0.141	0.147	0	0.247	0.256	0	0.141	0.079	
25	59	38	69	14	59.387	91.088	43.981	0.151	0.262	0.15	0.214	0	0.261	0.353	0	0.094	0.081	
25	60	38	57	14	59.387	93.268	27.523	0.173	0.295	0.182	0.229	0	0.307	0.372	0	0.07	0.092	
25	61	38	74	15	59.387	92.37	22.939	0.155	0.268	0.119	0.129	0	0.213	0.229	0	0.075	0.105	
25	62	38	71	13	59.387	101.386	20.374	0.135	0.239	0.134	0.182	0	0.237	0.307	0	0.033	0.078	
25	63	38	82	9	59.387	102.323	15.491	0.081	0.15	0.034	0.045	0	0.065	0.087	0	0.007	0.016	
25	64	38	43	6	59.387	57.305	9.739	0.08	0.148	0.072	0.081	0	0.134	0.15	0	0.058	0.07	
25	65	38	96	18	59.387	115.523	27.708	0.155	0.269	0.178	0.201	0	0.302	0.334	0	0.076	0.063	
25	66	38	48	7	59.387	81.477	12.25	0.089	0.163	0.053	0.065	0	0.1	0.123	0	0.02	0.045	
25	67	38	43	7	59.387	65.205	7.806	0.095	0.173	0.076	0.08	0	0.141	0.147	0	0.026	0.072	
25	68	38	8	0	59.387	8.348	0	0	0	0	0	0	0	0	0	0	0	
26	27	52	30	4	86.118	41.933	9	0.051	0.098	0.046	0.057	0	0.088	0.109	0	0.117	0.076	
26	28	52	15	0	86.118	18.084	0	0	0	0	0	0	0	0	0	0	0	
26	29	52	134	22	86.118	224.279	91.956	0.134	0.237	0.201	0.246	0	0.335	0.395	0	0.1	0.085	
26	30	52	41	15	86.118	71.504	22.468	0.192	0.323	0.251	0.272	0	0.402	0.427	0	0.132	0.175	
26	31	52	72	17	86.118	106.388	42.059	0.159	0.274	0.279	0.396	0	0.436	0.567	0	0.226	0.18	
26	32	52	66	17	86.118	126.645	23.158	0.168	0.288	0.114	0.124	0	0.204	0.221	0	0.026	0.085	
26	33	52	5	1	86.118	7.222	1	0.018	0.035	0.023	0.027	0	0.044	0.052	0	0.007	0.01	
26	34	52	67	15	86.118	90.773	21.62	0.144	0.252	0.296	0.317	0	0.457	0.481	0	0.214	0.084	
26	35	52	62	3	86.118	89.968	4.898	0.027	0.053	0.012	0.015	0	0.023	0.03	0	0.002	0.016	
26	36	52	74	13	86.118	132.624	16.045	0.115	0.206	0.201	0.221	0	0.335	0.362	0	0.122	0.097	
26	37	52	104	15	86.118	142.454	24.807	0.106	0.192	0.103	0.15	0	0.187	0.26	0	0.083	0.083	
26	38	52	99	9	86.118	127.355	21.939	0.063	0.119	0.078	0.088	0	0.145	0.162	0	0.123	0.047	
26	39	52	94	19	86.118	145.55	38.009	0.15	0.26	0.185	0.241	0	0.312	0.389	0	0.098	0.107	
26	40	52	73	20	86.118	137.949	37.636	0.19	0.32	0.247	0.329	0	0.397	0.496	0	0.241	0.217	
26	41	52	57	1	86.118	86.164	1	0.009	0.018	0.005	0.005	0	0.01	0.01	0	0.002	0.007	
26	42	52	22	5	86.118	38.656	7.801	0.072	0.135	0.042	0.051	0	0.081	0.097	0	0.009	0.049	
26	43	52	32	10	86.118	37.95	11.636	0.135	0.238	0.206	0.227	0	0.342	0.37	0	0.249	0.21	
26	44	52	37	10	86.118	42.797	11.6	0.127	0.225	0.132	0.137	0	0.233	0.241	0	0.12	0.086	
26	45	52	24	8	86.118	27.841	8.864	0.118	0.211	0.157	0.169	0	0.272	0.289	0	0.185	0.119	
26	46	52	14	0	86.118	17.132	0	0	0	0	0	0	0	0	0	0	0	
26	47	52	21	9	86.118	23.222	9.161	0.141	0.247	0.173	0.176	0	0.295	0.299	0	0.141	0.207	
26	48	52	66	13	86.118	93.224	31.369	0.124	0.22	0.21	0.235	0	0.347	0.38	0	0.254	0.123	
26	49	52	30	0	86.118	38.428	0	0	0	0	0	0	0	0	0	0	0	
26	50	52	51	2	86.118	98.052	2.833	0.02	0.039	0.014	0.016	0	0.028	0.032	0	0.007	0.017	
26	51	52	38	0	86.118	43.468	0	0	0	0	0	0	0	0	0	0	0	
26	52	52	32	0	86.118	39.695	0	0	0	0	0	0	0	0	0	0	0	
26	53	52	68	16	86.118	91.56	37.038	0.154	0.267	0.15	0.198	0	0.261	0.331	0	0.066	0.044	
26	54	52	89	7	86.118	111.201	14.106	0.052	0.099	0.048	0.051	0	0.091	0.098	0	0.02	0.023	
26	55	52	54	11	86.118	68.912	15.889	0.116	0.208	0.133	0.155	0	0.234	0.268	0	0.113	0.096	
26	56	52	48	1	86.118	59.289	1	0.01	0.02	0	0	0	0.001	0.001	0	0	0.001	
26	57	52	33	1	86.118	40.799	1	0.012	0.024	0.002	0.002	0	0.004	0.004	0	0	0.004	
26	58	52	67	1	86.118	85.193	1	0.008	0.017	0.001	0.001	0	0.003	0.003	0	0.001	0.002	
26	59	52	69	4	86.118	91.088	6	0.034	0.066	0.017	0.033	0	0.034	0.063	0	0.005	0.01	
26	60	52	57	6	86.118	93.268	14	0.058	0.11	0.012	0.021	0	0.024	0.041	0	0.001	0.014	
26	61	52	74	7	86.118	92.37	17.095	0.059	0.111	0.025	0.034	0	0.048	0.066	0	0.008	0.024	
26	62	52	71	6	86.118	101.386	27.875	0.051	0.098	0.025	0.041	0	0.049	0.08	0	0.005	0.025	
26	63	52	82	4	86.118	102.323	9.5	0.031	0.06	0.007	0.012	0	0.015	0.024	0	0.001	0.006	
26	64	52	43	9	86.118	57.305	13.572	0.105	0.189	0.133	0.143	0	0.235	0.251	0	0.217	0.136	
26	65	52	96	8	86.118	115.523	55.429	0.057	0.108	0.047	0.057	0	0.089	0.108	0	0.019	0.022	
26	66	52	48	16	86.118	81.477	22.422	0.19	0.32	0.182	0.213	0	0.309	0.351	0	0.087	0.161	
26	67	52	43	13	86.118	65.205	19.985	0.159	0.274	0.128	0.154	0	0.227	0.268	0	0.057	0.114	
26	68	52	8	0	86.118	8.348	0	0	0	0	0	0	0	0	0	0	0	
27	28	30	15	0	41.933	18.084	0	0	0	0	0	0	0	0	0	0	0	
27	29	30	134	8	41.933	224.279	11.044	0.051	0.098	0.05	0.074	0	0.095	0.137	0	0.026	0.025	
27	30	30	41	2	41.933	71.504	3	0.029	0.056	0.008	0.008	0	0.016	0.017	0	0.005	0.013	
27	31	30	72	6	41.933	106.388	10.604	0.063	0.118	0.049	0.062	0	0.094	0.116	0	0.025	0.036	
27	32	30	66	2	41.933	126.645	3.5	0.021	0.042	0.002	0.003	0	0.005	0.006	0	0	0.004	
27	33	30	5	0	41.933	7.222	0	0	0	0	0	0	0	0	0	0	0	
27	34	30	67	2	41.933	90.773	3.5	0.021	0.041	0.005	0.009	0	0.01	0.019	0	0.001	0.005	
27	35	30	62	9	41.933	89.968	22.443	0.108	0.196	0.176	0.216	0	0.299	0.355	0	0.216	0.052	
27	36	30	74	2	41.933	132.624	2	0.02	0.038	0.008	0.008	0	0.016	0.016	0	0.014	0.015	
27	37	30	104	16	41.933	142.454	20.492	0.136	0.239	0.268	0.388	0	0.422	0.559	0	0.176	0.079	
27	38	30	99	11	41.933	127.355	15.154	0.093	0.171	0.187	0.241	0	0.315	0.388	0	0.206	0.064	
27	39	30	94	9	41.933	145.55	14.305	0.078	0.145	0.084	0.154	0	0.155	0.267	0	0.058	0.058	
27	40	30	73	6	41.933	137.949	8.5	0.062	0.117	0.044	0.048	0	0.084	0.091	0	0.052	0.061	
27	41	30	57	2	41.933	86.164	2.383	0.024	0.046	0.01	0.011	0	0.019	0.021	0	0.008	0.018	
27	42	30	22	1	41.933	38.656	0	0.02	0.038	0.013	0.013	0	0.025	0.026	0	0.008	0.007	
27	43	30	32	2	41.933	37.95	2	0.033	0.065	0.047	0.047	0	0.09	0.09	0	0.043	0.031	
27	44	30	37	1	41.933	42.797	1	0.015	0.03	0.004	0.005	0	0.007	0.009	0	0.001	0.004	
27	45	30	24	1	41.933	27.841	1	0.019	0.037	0.004	0.004	0	0.007	0.008	0	0.003	0.006	
27	46	30	14	0	41.933	17.132	0	0	0	0	0	0	0	0	0	0	0	
27	47	30	21	0	41.933	23.222	0	0	0	0	0	0	0	0	0	0	0	
27	48	30	66	5	41.933	93.224	9.691	0.055	0.104	0.019	0.021	0	0.037	0.041	0	0.013	0.026	
27	49	30	30	7	41.933	38.428	9.492	0.132	0.233	0.162	0.184	0	0.278	0.311	0	0.21	0.146	
27	50	30	51	5	41.933	98.052	5.474	0.066	0.123	0.157	0.208	0	0.271	0.344	0	0.111	0.069	
27	51	30	38	0	41.933	43.468	0	0	0	0	0	0	0	0	0	0	0	
27	52	30	32	0	41.933	39.695	0	0	0	0	0	0	0	0	0	0	0	
27	53	30	68	3	41.933	91.56	8.05	0.032	0.061	0.005	0.009	0	0.011	0.018	0	0.001	0.005	
27	54	30	89	13	41.933	111.201	22.725	0.123	0.218	0.092	0.138	0	0.168	0.242	0	0.041	0.04	
27	55	30	54	1	41.933	68.912	1	0.012	0.024	0.002	0.002	0	0.004	0.004	0	0.001	0.003	
27	56	30	48	0	41.933	59.289	0	0	0	0	0	0	0	0	0	0	0	
27	57	30	33	0	41.933	40.799	0	0	0	0	0	0	0	0	0	0	0	
27	58	30	67	3	41.933	85.193	3.167	0.032	0.062	0.025	0.026	0	0.048	0.05	0	0.018	0.017	
27	59	30	69	10	41.933	91.088	13.038	0.112	0.202	0.109	0.125	0	0.197	0.223	0	0.075	0.054	
27	60	30	57	5	41.933	93.268	13.997	0.061	0.115	0.026	0.036	0	0.051	0.07	0	0.004	0.018	
27	61	30	74	11	41.933	92.37	15.623	0.118	0.212	0.113	0.125	0	0.203	0.223	0	0.077	0.046	
27	62	30	71	7	41.933	101.386	13.071	0.074	0.139	0.05	0.058	0	0.095	0.109	0	0.017	0.036	
27	63	30	82	8	41.933	102.323	12.579	0.077	0.143	0.135	0.15	0	0.238	0.261	0	0.162	0.017	
27	64	30	43	3	41.933	57.305	4.5	0.043	0.082	0.047	0.06	0	0.09	0.113	0	0.095	0.072	
27	65	30	96	7	41.933	115.523	23	0.059	0.111	0.051	0.073	0	0.097	0.136	0	0.039	0.016	
27	66	30	48	3	41.933	81.477	3.333	0.04	0.077	0.017	0.018	0	0.033	0.035	0	0.021	0.03	
27	67	30	43	5	41.933	65.205	12.111	0.074	0.137	0.042	0.076	0	0.081	0.142	0	0.018	0.039	
27	68	30	8	0	41.933	8.348	0	0	0	0	0	0	0	0	0	0	0	
28	29	15	134	0	18.084	224.279	0	0	0	0	0	0	0	0	0	0	0	
28	30	15	41	0	18.084	71.504	0	0	0	0	0	0	0	0	0	0	0	
28	31	15	72	0	18.084	106.388	0	0	0	0	0	0	0	0	0	0	0	
28	32	15	66	0	18.084	126.645	0	0	0	0	0	0	0	0	0	0	0	
28	33	15	5	0	18.084	7.222	0	0	0	0	0	0	0	0	0	0	0	
28	34	15	67	0	18.084	90.773	0	0	0	0	0	0	0	0	0	0	0	
28	35	15	62	0	18.084	89.968	0	0	0	0	0	0	0	0	0	0	0	
28	36	15	74	0	18.084	132.624	0	0	0	0	0	0	0	0	0	0	0	
28	37	15	104	0	18.084	142.454	0	0	0	0	0	0	0	0	0	0	0	
28	38	15	99	0	18.084	127.355	0	0	0	0	0	0	0	0	0	0	0	
28	39	15	94	0	18.084	145.55	0	0	0	0	0	0	0	0	0	0	0	
28	40	15	73	0	18.084	137.949	0	0	0	0	0	0	0	0	0	0	0	
28	41	15	57	0	18.084	86.164	0	0	0	0	0	0	0	0	0	0	0	
28	42	15	22	0	18.084	38.656	0	0	0	0	0	0	0	0	0	0	0	
28	43	15	32	0	18.084	37.95	0	0	0	0	0	0	0	0	0	0	0	
28	44	15	37	0	18.084	42.797	0	0	0	0	0	0	0	0	0	0	0	
28	45	15	24	0	18.084	27.841	0	0	0	0	0	0	0	0	0	0	0	
28	46	15	14	0	18.084	17.132	0	0	0	0	0	0	0	0	0	0	0	
28	47	15	21	0	18.084	23.222	0	0	0	0	0	0	0	0	0	0	0	
28	48	15	66	0	18.084	93.224	0	0	0	0	0	0	0	0	0	0	0	
28	49	15	30	0	18.084	38.428	0	0	0	0	0	0	0	0	0	0	0	
28	50	15	51	0	18.084	98.052	0	0	0	0	0	0	0	0	0	0	0	
28	51	15	38	2	18.084	43.468	3	0.039	0.075	0.003	0.003	0	0.006	0.006	0	0	0.004	
28	52	15	32	3	18.084	39.695	0	0.068	0.128	0.044	0.044	0	0.085	0.085	0	0.007	0.048	
28	53	15	68	0	18.084	91.56	0	0	0	0	0	0	0	0	0	0	0	
28	54	15	89	0	18.084	111.201	0	0	0	0	0	0	0	0	0	0	0	
28	55	15	54	0	18.084	68.912	0	0	0	0	0	0	0	0	0	0	0	
28	56	15	48	5	18.084	59.289	5.567	0.086	0.159	0.013	0.013	0	0.025	0.026	0	0.002	0.016	
28	57	15	33	2	18.084	40.799	0	0.043	0.083	0.056	0.056	0	0.106	0.106	0	0.019	0.036	
28	58	15	67	0	18.084	85.193	0	0	0	0	0	0	0	0	0	0	0	
28	59	15	69	0	18.084	91.088	0	0	0	0	0	0	0	0	0	0	0	
28	60	15	57	0	18.084	93.268	0	0	0	0	0	0	0	0	0	0	0	
28	61	15	74	0	18.084	92.37	0	0	0	0	0	0	0	0	0	0	0	
28	62	15	71	0	18.084	101.386	0	0	0	0	0	0	0	0	0	0	0	
28	63	15	82	0	18.084	102.323	0	0	0	0	0	0	0	0	0	0	0	
28	64	15	43	0	18.084	57.305	0	0	0	0	0	0	0	0	0	0	0	
28	65	15	96	0	18.084	115.523	0	0	0	0	0	0	0	0	0	0	0	
28	66	15	48	0	18.084	81.477	0	0	0	0	0	0	0	0	0	0	0	
28	67	15	43	0	18.084	65.205	0	0	0	0	0	0	0	0	0	0	0	
28	68	15	8	1	18.084	8.348	1	0.045	0.087	0.015	0.015	0	0.03	0.03	0	0.004	0.014	
29	30	134	41	23	224.279	71.504	45.586	0.151	0.263	0.368	0.405	0	0.538	0.577	0	0.607	0.204	
29	31	134	72	35	224.279	106.388	59.102	0.205	0.34	0.283	0.325	0	0.441	0.49	0	0.259	0.175	
29	32	134	66	26	224.279	126.645	72.65	0.149	0.26	0.204	0.223	0	0.338	0.364	0	0.063	0.117	
29	33	134	5	2	224.279	7.222	2	0.015	0.029	0.012	0.016	0	0.024	0.032	0	0.003	0.007	
29	34	134	67	31	224.279	90.773	65.534	0.182	0.308	0.569	0.672	0	0.725	0.804	0	0.179	0.254	
29	35	134	62	11	224.279	89.968	109	0.059	0.112	0.021	0.056	0	0.041	0.105	0	0.003	0.023	
29	36	134	74	25	224.279	132.624	82.133	0.137	0.24	0.242	0.298	0	0.389	0.459	0	0.155	0.106	
29	37	134	104	32	224.279	142.454	78.492	0.155	0.269	0.197	0.247	0	0.329	0.396	0	0.115	0.124	
29	38	134	99	17	224.279	127.355	26.835	0.079	0.146	0.044	0.059	0	0.084	0.111	0	0.011	0.044	
29	39	134	94	45	224.279	145.55	90.59	0.246	0.395	0.322	0.379	0	0.487	0.55	0	0.437	0.267	
29	40	134	73	41	224.279	137.949	92.884	0.247	0.396	0.324	0.517	0	0.489	0.681	0	0.145	0.146	
29	41	134	57	5	224.279	86.164	12.242	0.027	0.052	0.006	0.006	0	0.012	0.013	0	0.003	0.009	
29	42	134	22	11	224.279	38.656	24.776	0.076	0.141	0.199	0.209	0	0.332	0.346	0	0.239	0.158	
29	43	134	32	18	224.279	37.95	20.456	0.122	0.217	0.405	0.792	0	0.577	0.884	0	0.337	0.12	
29	44	134	37	23	224.279	42.797	32.659	0.155	0.269	0.413	0.444	0	0.585	0.614	0	0.406	0.22	
29	45	134	24	14	224.279	27.841	19.751	0.097	0.177	0.337	0.36	0	0.504	0.529	0	0.386	0.144	
29	46	134	14	2	224.279	17.132	2	0.014	0.027	0.004	0.004	0	0.009	0.009	0	0.007	0.009	
29	47	134	21	10	224.279	23.222	11.06	0.069	0.129	0.21	0.234	0	0.347	0.38	0	0.118	0.061	
29	48	134	66	36	224.279	93.224	72.051	0.22	0.36	0.426	0.64	0	0.598	0.78	0	0.415	0.251	
29	49	134	30	5	224.279	38.428	6.515	0.031	0.061	0.022	0.032	0	0.043	0.061	0	0.014	0.024	
29	50	134	51	7	224.279	98.052	10.845	0.039	0.076	0.025	0.029	0	0.049	0.057	0	0.012	0.023	
29	51	134	38	3	224.279	43.468	3.631	0.018	0.035	0.008	0.008	0	0.016	0.016	0	0.014	0.01	
29	52	134	32	0	224.279	39.695	0	0	0	0	0	0	0	0	0	0	0	
29	53	134	68	34	224.279	91.56	65.549	0.202	0.337	0.497	0.587	0	0.664	0.74	0	0.282	0.165	
29	54	134	89	16	224.279	111.201	36.618	0.077	0.143	0.039	0.046	0	0.074	0.089	0	0.01	0.037	
29	55	134	54	24	224.279	68.912	34.109	0.146	0.255	0.358	0.45	0	0.527	0.621	0	0.183	0.159	
29	56	134	48	1	224.279	59.289	1	0.006	0.011	0	0	0	0.001	0.001	0	0	0	
29	57	134	33	0	224.279	40.799	0	0	0	0	0	0	0	0	0	0	0	
29	58	134	67	8	224.279	85.193	17	0.041	0.08	0.022	0.036	0	0.043	0.07	0	0.007	0.023	
